<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2016.01.28	12:00:00	0.64702	0.64905	0.64445	0.64902	27867	32781543000	20
2016.01.28	16:00:00	0.64899	0.65129	0.64540	0.64805	30546	26483644000	21
2016.01.28	20:00:00	0.64807	0.64834	0.64678	0.64802	15839	13768122000	16
2016.01.29	00:00:00	0.64788	0.64920	0.64702	0.64915	12396	6915371000	21
2016.01.29	04:00:00	0.64917	0.65424	0.64607	0.65257	22345	9875281000	21
2016.01.29	08:00:00	0.65257	0.65421	0.64999	0.65031	24109	22133508000	21
2016.01.29	12:00:00	0.65031	0.65084	0.64805	0.64892	22748	20098730000	21
2016.01.29	16:00:00	0.64889	0.65099	0.64576	0.64731	32349	28302466000	21
2016.01.29	20:00:00	0.64728	0.64896	0.64685	0.64774	11859	9479699000	20
2016.02.01	00:00:00	0.64824	0.64872	0.64476	0.64654	12887	6705503000	21
2016.02.01	04:00:00	0.64651	0.64837	0.64617	0.64771	10175	6968232000	18
2016.02.01	08:00:00	0.64771	0.64791	0.64606	0.64672	16874	14696172000	21
2016.02.01	12:00:00	0.64672	0.64728	0.64597	0.64650	19945	17909123000	21
2016.02.01	16:00:00	0.64650	0.65238	0.64645	0.65035	25235	23115756000	21
2016.02.01	20:00:00	0.65035	0.65571	0.65017	0.65446	17080	13712461000	21
2016.02.02	00:00:00	0.65447	0.65519	0.65297	0.65450	13676	8472488000	21
2016.02.02	04:00:00	0.65450	0.65531	0.65123	0.65213	15376	10309737000	21
2016.02.02	08:00:00	0.65214	0.65251	0.64800	0.64819	17943	13295857000	21
2016.02.02	12:00:00	0.64819	0.64925	0.64663	0.64686	22510	22875856000	21
2016.02.02	16:00:00	0.64684	0.64966	0.64613	0.64965	25368	25785242000	21
2016.02.02	20:00:00	0.64965	0.65426	0.64736	0.65124	17365	16992954000	21
2016.02.03	00:00:00	0.65114	0.65450	0.65058	0.65311	15053	7910815000	21
2016.02.03	04:00:00	0.65311	0.65483	0.65258	0.65480	13116	7293441000	21
2016.02.03	08:00:00	0.65482	0.65936	0.65466	0.65814	19373	19154255000	21
2016.02.03	12:00:00	0.65813	0.66217	0.65800	0.66115	23627	24700468000	21
2016.02.03	16:00:00	0.66116	0.66693	0.66116	0.66601	32107	26894536000	21
2016.02.03	20:00:00	0.66602	0.66966	0.66593	0.66600	23630	20401387000	21
2016.02.04	00:00:00	0.66596	0.66842	0.66403	0.66697	14025	8839407000	21
2016.02.04	04:00:00	0.66698	0.66742	0.66453	0.66505	12230	8977476000	18
2016.02.04	08:00:00	0.66506	0.67035	0.66492	0.67001	21119	19634618000	14
2016.02.04	12:00:00	0.67001	0.67465	0.66950	0.67232	27062	28435144000	21
