<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2020.01.19	1559.00	1575.95	1546.30	1570.90	346902	0	7
2020.01.26	1580.71	1590.48	1563.35	1588.83	454810	0	7
2020.02.02	1588.65	1592.00	1547.38	1570.00	425095	0	7
2020.02.09	1569.27	1585.01	1561.92	1583.69	353672	0	7
2020.02.16	1581.25	1649.23	1578.85	1643.73	411312	0	7
2020.02.23	1659.37	1689.25	1562.93	1584.70	844162	0	7
2020.03.01	1581.79	1692.09	1575.31	1674.06	728100	0	7
2020.03.08	1695.92	1703.44	1504.62	1529.78	774467	0	2
2020.03.15	1543.04	1562.94	1451.13	1498.64	861612	0	2
2020.03.22	1490.20	1644.37	1485.00	1622.55	359304	0	0
2020.03.29	1619.97	1632.25	1569.33	1615.70	389849	0	0
2020.04.05	1614.62	1690.43	1608.35	1683.56	379776	0	2
2020.04.12	1677.47	1747.40	1674.98	1682.14	549614	0	18
2020.04.19	1683.02	1738.78	1660.03	1726.41	666507	0	18
2020.04.26	1722.32	1727.59	1670.40	1699.60	645009	0	18
2020.05.03	1698.03	1723.60	1681.14	1702.09	475375	0	18
2020.05.10	1702.38	1751.68	1691.53	1741.85	616666	0	18
2020.05.17	1747.36	1765.08	1717.10	1735.45	643360	0	18
2020.05.24	1732.11	1737.69	1693.62	1730.41	445363	0	0
2020.05.31	1735.40	1745.09	1670.55	1684.30	465207	0	5
2020.06.07	1680.52	1744.63	1677.22	1730.57	491961	0	5
2020.06.14	1730.76	1745.28	1704.11	1742.26	445889	0	5
2020.06.21	1747.68	1779.43	1742.74	1769.57	441284	0	5
2020.06.28	1770.32	1789.08	1757.43	1774.90	314619	0	5
2020.07.05	1773.37	1817.92	1769.86	1798.57	341523	0	5
2020.07.12	1799.11	1815.04	1790.63	1809.68	328959	0	5
2020.07.19	1808.04	1906.50	1805.62	1901.63	515071	0	5
2020.07.26	1902.64	1983.97	1902.54	1975.02	659360	0	5
2020.08.02	1983.53	2074.87	1960.39	2033.15	669732	0	5
2020.08.09	2026.31	2049.85	1862.58	1943.57	817324	0	5
2020.08.16	1944.91	2015.57	1911.26	1938.98	775202	0	5
2020.08.23	1936.69	1976.53	1902.64	1964.34	705580	0	5
2020.08.30	1969.07	1992.29	1916.27	1933.09	570314	0	5
2020.09.06	1932.07	1966.53	1906.54	1940.48	529052	0	5
2020.09.13	1937.74	1973.64	1932.87	1950.42	530702	0	5
2020.09.20	1949.75	1955.62	1848.75	1860.14	777984	0	5
2020.09.27	1862.90	1917.10	1848.93	1900.58	608639	0	5
2020.10.04	1903.47	1930.41	1872.94	1929.87	477161	0	5
2020.10.11	1926.89	1933.18	1882.46	1898.76	455477	0	5
2020.10.18	1899.71	1931.36	1894.29	1901.41	405271	0	5
2020.10.25	1901.37	1911.42	1859.92	1878.37	467051	0	5
2020.11.01	1879.27	1960.29	1873.41	1951.81	580032	0	5
2020.11.08	1957.18	1965.46	1850.52	1889.28	635034	0	5
2020.11.15	1887.89	1899.01	1852.69	1870.90	456753	0	5
2020.11.22	1870.86	1876.14	1774.33	1786.76	411687	0	5
2020.11.29	1789.31	1848.17	1764.38	1838.60	427513	0	5
2020.12.06	1836.86	1875.28	1821.99	1839.91	422287	0	5
2020.12.13	1837.07	1896.19	1818.34	1880.55	426650	0	5
2020.12.20	1882.51	1906.70	1854.99	1879.30	389110	0	5
2020.12.27	1888.40	1900.38	1869.12	1893.68	288714	0	5
2021.01.03	1909.07	1959.29	1828.27	1849.04	610672	0	5
2021.01.10	1854.74	1863.80	1817.00	1827.65	542639	0	5
2021.01.17	1828.39	1875.01	1810.29	1854.67	575815	0	5
