<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2017.08.31	08:00:00	0.79023	0.79079	0.78857	0.78992	14556	0	9
2017.08.31	12:00:00	0.78991	0.78998	0.78710	0.78894	16431	0	9
2017.08.31	16:00:00	0.78892	0.79403	0.78883	0.79273	17521	0	9
2017.08.31	20:00:00	0.79274	0.79496	0.79263	0.79461	8731	0	9
2017.09.01	00:00:00	0.79443	0.79507	0.79369	0.79451	9396	0	9
2017.09.01	04:00:00	0.79451	0.79564	0.79367	0.79402	9262	0	9
2017.09.01	08:00:00	0.79402	0.79411	0.79245	0.79265	11519	0	9
2017.09.01	12:00:00	0.79263	0.79940	0.79212	0.79760	20249	0	9
2017.09.01	16:00:00	0.79760	0.79881	0.79390	0.79730	25027	0	9
2017.09.01	20:00:00	0.79731	0.79765	0.79638	0.79668	7600	0	9
2017.09.04	00:00:00	0.79471	0.79724	0.79463	0.79617	10949	0	9
2017.09.04	04:00:00	0.79617	0.79700	0.79557	0.79603	10865	0	9
2017.09.04	08:00:00	0.79603	0.79704	0.79461	0.79579	13585	0	9
2017.09.04	12:00:00	0.79576	0.79603	0.79455	0.79489	10033	0	9
2017.09.04	16:00:00	0.79489	0.79553	0.79425	0.79481	9083	0	9
2017.09.04	20:00:00	0.79482	0.79495	0.79404	0.79418	8292	0	9
2017.09.05	00:00:00	0.79418	0.79520	0.79416	0.79499	7523	0	9
2017.09.05	04:00:00	0.79497	0.79850	0.79476	0.79618	18993	0	9
2017.09.05	08:00:00	0.79618	0.79770	0.79548	0.79687	15428	0	9
2017.09.05	12:00:00	0.79685	0.80160	0.79612	0.80092	17695	0	9
2017.09.05	16:00:00	0.80091	0.80278	0.79913	0.79928	18431	0	9
2017.09.05	20:00:00	0.79929	0.80008	0.79765	0.79955	12281	0	9
2017.09.06	00:00:00	0.79949	0.80119	0.79932	0.80107	11687	0	9
2017.09.06	04:00:00	0.80108	0.80203	0.79756	0.79813	12104	0	9
2017.09.06	08:00:00	0.79817	0.79945	0.79738	0.79846	12989	0	9
2017.09.06	12:00:00	0.79845	0.79879	0.79647	0.79648	15208	0	9
2017.09.06	16:00:00	0.79650	0.80160	0.79630	0.79993	22498	0	9
2017.09.06	20:00:00	0.79993	0.80039	0.79898	0.79995	9939	0	9
2017.09.07	00:00:00	0.79995	0.80182	0.79942	0.80093	10849	0	9
2017.09.07	04:00:00	0.80093	0.80164	0.79831	0.79892	11223	0	9
2017.09.07	08:00:00	0.79892	0.80160	0.79739	0.80107	13659	0	9
2017.09.07	12:00:00	0.80105	0.80426	0.80092	0.80394	18245	0	9
2017.09.07	16:00:00	0.80395	0.80444	0.80207	0.80293	21404	0	9
2017.09.07	20:00:00	0.80294	0.80482	0.80263	0.80463	9966	0	9
2017.09.08	00:00:00	0.80463	0.80671	0.80424	0.80572	9715	0	9
2017.09.08	04:00:00	0.80572	0.81158	0.80495	0.81039	19567	0	9
2017.09.08	08:00:00	0.81040	0.81247	0.80818	0.80995	23422	0	9
2017.09.08	12:00:00	0.80995	0.81131	0.80856	0.80906	15224	0	9
2017.09.08	16:00:00	0.80907	0.80920	0.80593	0.80633	17403	0	9
2017.09.08	20:00:00	0.80633	0.80660	0.80439	0.80476	8712	0	9
2017.09.11	00:00:00	0.80545	0.80562	0.80424	0.80446	8142	0	9
2017.09.11	04:00:00	0.80447	0.80517	0.80324	0.80476	9218	0	9
2017.09.11	08:00:00	0.80475	0.80574	0.80280	0.80493	14732	0	9
2017.09.11	12:00:00	0.80492	0.80579	0.80333	0.80384	12938	0	9
2017.09.11	16:00:00	0.80382	0.80537	0.80182	0.80326	14377	0	9
2017.09.11	20:00:00	0.80326	0.80352	0.80205	0.80272	7213	0	9
2017.09.12	00:00:00	0.80259	0.80336	0.80112	0.80133	9337	0	9
2017.09.12	04:00:00	0.80132	0.80159	0.79980	0.80119	7805	1197826000	1
2017.09.12	08:00:00	0.80118	0.80488	0.80108	0.80287	21884	0	6
2017.09.12	12:00:00	0.80287	0.80386	0.80151	0.80170	17267	0	0
2017.09.12	16:00:00	0.80169	0.80430	0.80150	0.80309	20224	0	0
2017.09.12	20:00:00	0.80310	0.80348	0.80127	0.80127	10004	0	0
2017.09.13	00:00:00	0.80127	0.80281	0.80115	0.80226	8728	0	0
2017.09.13	04:00:00	0.80227	0.80386	0.80130	0.80247	10760	0	0
2017.09.13	08:00:00	0.80244	0.80432	0.80194	0.80377	13538	0	0
2017.09.13	12:00:00	0.80380	0.80440	0.80261	0.80283	13179	0	0
2017.09.13	16:00:00	0.80284	0.80296	0.79705	0.79718	19896	0	0
2017.09.13	20:00:00	0.79719	0.79877	0.79709	0.79841	11463	0	0
2017.09.14	00:00:00	0.79841	0.79876	0.79755	0.79778	6828	0	0
2017.09.14	04:00:00	0.79778	0.80163	0.79729	0.80023	12041	0	0
2017.09.14	08:00:00	0.80024	0.80096	0.79925	0.80049	14407	0	0
2017.09.14	12:00:00	0.80049	0.80136	0.79556	0.79757	21821	0	0
2017.09.14	16:00:00	0.79758	0.79833	0.79591	0.79746	22730	0	0
2017.09.14	20:00:00	0.79746	0.80069	0.79736	0.80026	12803	0	0
2017.09.15	00:00:00	0.80030	0.80049	0.79886	0.79887	9717	0	0
2017.09.15	04:00:00	0.79890	0.79988	0.79864	0.79922	10395	0	0
2017.09.15	08:00:00	0.79921	0.80283	0.79890	0.80227	15562	0	0
2017.09.15	12:00:00	0.80226	0.80351	0.80104	0.80218	20702	0	0
2017.09.15	16:00:00	0.80219	0.80280	0.79977	0.80048	18922	0	0
2017.09.15	20:00:00	0.80047	0.80068	0.79936	0.79988	9606	0	0
2017.09.18	00:00:00	0.79955	0.80050	0.79928	0.80028	4556	0	0
2017.09.18	04:00:00	0.80029	0.80351	0.80016	0.80243	9836	0	0
2017.09.18	08:00:00	0.80243	0.80295	0.80014	0.80088	13798	0	0
2017.09.18	12:00:00	0.80088	0.80139	0.79868	0.79917	11844	0	0
2017.09.18	16:00:00	0.79917	0.79956	0.79462	0.79548	16051	0	0
2017.09.18	20:00:00	0.79547	0.79662	0.79399	0.79562	14452	0	0
2017.09.19	00:00:00	0.79562	0.79774	0.79505	0.79737	5542	0	0
2017.09.19	04:00:00	0.79737	0.79926	0.79617	0.79750	11043	0	0
2017.09.19	08:00:00	0.79750	0.79915	0.79715	0.79860	17545	0	0
2017.09.19	12:00:00	0.79858	0.80149	0.79842	0.80102	18544	0	0
2017.09.19	16:00:00	0.80102	0.80150	0.79911	0.80035	20439	0	0
2017.09.19	20:00:00	0.80035	0.80199	0.80019	0.80094	9546	0	0
2017.09.20	00:00:00	0.80094	0.80122	0.79994	0.80041	6705	0	0
2017.09.20	04:00:00	0.80041	0.80226	0.80019	0.80192	11965	0	0
2017.09.20	08:00:00	0.80192	0.80479	0.80188	0.80412	16057	0	0
2017.09.20	12:00:00	0.80411	0.80650	0.80401	0.80532	15234	0	0
2017.09.20	16:00:00	0.80530	0.80798	0.80521	0.80768	17033	0	0
2017.09.20	20:00:00	0.80767	0.81019	0.79854	0.80309	35031	0	0
2017.09.21	00:00:00	0.80309	0.80360	0.80085	0.80148	10090	0	0
2017.09.21	04:00:00	0.80145	0.80194	0.79934	0.79967	12695	0	0
2017.09.21	08:00:00	0.79967	0.80057	0.79453	0.79594	23404	0	0
2017.09.21	12:00:00	0.79595	0.79640	0.79175	0.79228	18261	0	0
2017.09.21	16:00:00	0.79226	0.79450	0.79170	0.79344	22916	0	0
2017.09.21	20:00:00	0.79343	0.79399	0.79250	0.79250	9884	0	0
2017.09.22	00:00:00	0.79247	0.79342	0.79080	0.79146	7801	0	0
2017.09.22	04:00:00	0.79145	0.79289	0.79084	0.79233	11132	0	0
2017.09.22	08:00:00	0.79235	0.79548	0.79224	0.79404	17597	0	0
2017.09.22	12:00:00	0.79404	0.79759	0.79393	0.79725	18233	0	0
2017.09.22	16:00:00	0.79725	0.79863	0.79587	0.79621	19126	0	0
2017.09.22	20:00:00	0.79622	0.79712	0.79562	0.79582	10901	0	0
2017.09.25	00:00:00	0.79511	0.79735	0.79469	0.79680	8656	0	0
2017.09.25	04:00:00	0.79680	0.79716	0.79492	0.79656	10668	0	0
2017.09.25	08:00:00	0.79656	0.79702	0.79412	0.79627	14895	0	0
2017.09.25	12:00:00	0.79621	0.79675	0.79451	0.79478	15946	0	0
2017.09.25	16:00:00	0.79479	0.79590	0.79262	0.79428	24065	0	0
2017.09.25	20:00:00	0.79428	0.79488	0.79334	0.79360	9683	0	0
2017.09.26	00:00:00	0.79360	0.79403	0.79222	0.79266	7319	0	0
2017.09.26	04:00:00	0.79265	0.79487	0.79262	0.79449	9351	0	0
2017.09.26	08:00:00	0.79450	0.79462	0.79134	0.79149	18746	0	0
2017.09.26	12:00:00	0.79148	0.79232	0.78823	0.78893	17737	0	0
2017.09.26	16:00:00	0.78893	0.78976	0.78590	0.78813	23683	0	0
2017.09.26	20:00:00	0.78811	0.78996	0.78782	0.78852	19856	0	0
2017.09.27	00:00:00	0.78852	0.78883	0.78712	0.78798	7325	0	0
2017.09.27	04:00:00	0.78798	0.78885	0.78600	0.78638	10040	0	0
2017.09.27	08:00:00	0.78640	0.78705	0.78361	0.78394	20500	0	0
2017.09.27	12:00:00	0.78393	0.78604	0.78362	0.78412	20331	0	0
2017.09.27	16:00:00	0.78409	0.78830	0.78398	0.78665	30231	0	0
2017.09.27	20:00:00	0.78666	0.78700	0.78470	0.78477	18109	0	0
2017.09.28	00:00:00	0.78477	0.78561	0.78461	0.78531	7097	0	0
2017.09.28	04:00:00	0.78527	0.78544	0.78160	0.78200	13011	0	0
2017.09.28	08:00:00	0.78199	0.78323	0.77996	0.78270	20462	0	0
2017.09.28	12:00:00	0.78272	0.78306	0.78118	0.78168	14384	0	0
2017.09.28	16:00:00	0.78169	0.78470	0.78163	0.78468	21652	0	0
2017.09.28	20:00:00	0.78464	0.78601	0.78449	0.78539	11136	0	0
2017.09.29	00:00:00	0.78540	0.78569	0.78438	0.78495	7127	0	0
2017.09.29	04:00:00	0.78495	0.78548	0.78376	0.78399	8713	0	0
2017.09.29	08:00:00	0.78398	0.78541	0.78341	0.78390	11511	0	0
2017.09.29	12:00:00	0.78390	0.78477	0.78214	0.78459	11433	0	0
2017.09.29	16:00:00	0.78458	0.78496	0.78165	0.78406	20826	0	0
2017.09.29	20:00:00	0.78405	0.78469	0.78309	0.78309	9342	0	0
2017.10.02	00:00:00	0.78325	0.78475	0.78325	0.78395	5808	0	0
2017.10.02	04:00:00	0.78395	0.78404	0.78161	0.78280	7776	0	0
2017.10.02	08:00:00	0.78281	0.78293	0.77953	0.78095	14006	0	0
2017.10.02	12:00:00	0.78093	0.78263	0.77998	0.78233	12680	0	0
2017.10.02	16:00:00	0.78234	0.78398	0.78088	0.78292	17183	0	0
2017.10.02	20:00:00	0.78290	0.78364	0.78235	0.78250	7353	0	0
2017.10.03	00:00:00	0.78250	0.78348	0.78135	0.78150	8608	0	0
2017.10.03	04:00:00	0.78149	0.78219	0.77917	0.78010	14822	0	0
2017.10.03	08:00:00	0.78012	0.78228	0.77852	0.78027	15748	0	0
2017.10.03	12:00:00	0.78029	0.78208	0.78010	0.78061	11167	0	0
2017.10.03	16:00:00	0.78060	0.78352	0.78045	0.78296	13943	0	0
2017.10.03	20:00:00	0.78296	0.78385	0.78262	0.78343	6335	0	0
2017.10.04	00:00:00	0.78345	0.78635	0.78297	0.78587	12306	0	0
2017.10.04	04:00:00	0.78587	0.78749	0.78512	0.78587	9740	0	0
2017.10.04	08:00:00	0.78587	0.78685	0.78486	0.78526	10435	0	0
2017.10.04	12:00:00	0.78525	0.78714	0.78489	0.78548	11307	0	0
2017.10.04	16:00:00	0.78547	0.78576	0.78374	0.78524	18448	0	0
2017.10.04	20:00:00	0.78523	0.78647	0.78488	0.78637	7140	0	0
2017.10.05	00:00:00	0.78611	0.78652	0.78283	0.78369	9146	0	0
2017.10.05	04:00:00	0.78363	0.78383	0.78237	0.78319	6512	0	0
2017.10.05	08:00:00	0.78318	0.78374	0.78179	0.78319	11364	0	0
2017.10.05	12:00:00	0.78320	0.78346	0.78084	0.78097	13844	0	0
2017.10.05	16:00:00	0.78099	0.78122	0.77946	0.78016	17049	0	0
2017.10.05	20:00:00	0.78017	0.78019	0.77867	0.77942	9204	0	0
2017.10.06	00:00:00	0.77942	0.77952	0.77726	0.77905	10016	0	0
2017.10.06	04:00:00	0.77905	0.77982	0.77430	0.77553	10712	0	0
2017.10.06	08:00:00	0.77558	0.77783	0.77531	0.77714	11648	0	0
2017.10.06	12:00:00	0.77713	0.77799	0.77409	0.77472	17791	0	0
2017.10.06	16:00:00	0.77470	0.77695	0.77330	0.77684	23221	0	0
2017.10.06	20:00:00	0.77684	0.77772	0.77617	0.77617	7061	0	0
2017.10.09	00:00:00	0.77687	0.77802	0.77684	0.77766	5372	0	0
2017.10.09	04:00:00	0.77766	0.77821	0.77598	0.77620	5642	0	0
2017.10.09	08:00:00	0.77619	0.77701	0.77548	0.77590	6346	0	0
2017.10.09	12:00:00	0.77590	0.77619	0.77495	0.77555	6517	0	0
2017.10.09	16:00:00	0.77556	0.77698	0.77474	0.77647	8611	0	0
2017.10.09	20:00:00	0.77646	0.77680	0.77504	0.77506	5615	0	0
2017.10.10	00:00:00	0.77507	0.77721	0.77487	0.77711	6432	0	0
2017.10.10	04:00:00	0.77712	0.77899	0.77711	0.77849	8055	0	0
2017.10.10	08:00:00	0.77849	0.77968	0.77742	0.77792	9761	0	0
2017.10.10	12:00:00	0.77793	0.77943	0.77741	0.77761	13031	0	0
2017.10.10	16:00:00	0.77760	0.77950	0.77737	0.77890	13206	0	0
2017.10.10	20:00:00	0.77891	0.77948	0.77758	0.77774	8074	0	0
2017.10.11	00:00:00	0.77774	0.78093	0.77752	0.77990	13066	0	0
2017.10.11	04:00:00	0.77988	0.78034	0.77769	0.77817	8784	0	0
2017.10.11	08:00:00	0.77817	0.77948	0.77749	0.77845	9035	0	0
2017.10.11	12:00:00	0.77847	0.77968	0.77805	0.77953	9047	0	0
2017.10.11	16:00:00	0.77951	0.77958	0.77707	0.77758	10625	0	0
2017.10.11	20:00:00	0.77757	0.77986	0.77713	0.77875	10575	0	0
2017.10.12	00:00:00	0.77875	0.78096	0.77830	0.78057	11722	0	0
2017.10.12	04:00:00	0.78055	0.78238	0.78013	0.78157	10092	0	0
2017.10.12	08:00:00	0.78157	0.78358	0.78113	0.78280	9667	0	0
2017.10.12	12:00:00	0.78282	0.78294	0.78069	0.78118	11206	0	0
2017.10.12	16:00:00	0.78118	0.78325	0.78073	0.78217	15090	0	0
2017.10.12	20:00:00	0.78217	0.78338	0.78175	0.78186	7085	0	0
2017.10.13	00:00:00	0.78186	0.78382	0.78145	0.78368	5937	0	0
2017.10.13	04:00:00	0.78368	0.78424	0.78262	0.78321	7622	0	0
2017.10.13	08:00:00	0.78320	0.78459	0.78284	0.78393	11283	0	0
2017.10.13	12:00:00	0.78393	0.78855	0.78228	0.78756	14583	0	0
2017.10.13	16:00:00	0.78756	0.78974	0.78722	0.78865	17193	0	0
2017.10.13	20:00:00	0.78866	0.78897	0.78793	0.78816	6609	0	0
2017.10.16	00:00:00	0.78827	0.78895	0.78745	0.78768	4822	0	0
2017.10.16	04:00:00	0.78767	0.78794	0.78677	0.78719	7433	0	0
2017.10.16	08:00:00	0.78720	0.78886	0.78699	0.78744	10455	0	0
2017.10.16	12:00:00	0.78747	0.78787	0.78634	0.78698	11478	0	0
2017.10.16	16:00:00	0.78697	0.78739	0.78540	0.78623	13123	0	0
2017.10.16	20:00:00	0.78623	0.78625	0.78428	0.78496	8820	0	0
2017.10.17	00:00:00	0.78496	0.78590	0.78357	0.78391	10749	0	0
2017.10.17	04:00:00	0.78392	0.78525	0.78347	0.78453	6570	0	0
2017.10.17	08:00:00	0.78452	0.78608	0.78332	0.78537	11340	0	0
2017.10.17	12:00:00	0.78536	0.78586	0.78319	0.78330	13065	0	0
2017.10.17	16:00:00	0.78326	0.78428	0.78182	0.78369	13044	0	0
2017.10.17	20:00:00	0.78369	0.78493	0.78369	0.78447	5908	0	0
2017.10.18	00:00:00	0.78447	0.78524	0.78412	0.78459	5129	0	0
2017.10.18	04:00:00	0.78461	0.78579	0.78425	0.78479	6038	0	0
2017.10.18	08:00:00	0.78478	0.78508	0.78247	0.78251	11597	0	0
2017.10.18	12:00:00	0.78251	0.78362	0.78189	0.78342	13264	0	0
2017.10.18	16:00:00	0.78342	0.78474	0.78235	0.78426	12852	0	0
2017.10.18	20:00:00	0.78427	0.78490	0.78413	0.78459	6135	0	0
2017.10.19	00:00:00	0.78459	0.78717	0.78408	0.78663	8719	0	0
2017.10.19	04:00:00	0.78664	0.78702	0.78464	0.78513	11721	0	0
2017.10.19	08:00:00	0.78512	0.78751	0.78463	0.78618	19234	0	0
2017.10.19	12:00:00	0.78617	0.78749	0.78582	0.78641	13819	0	0
2017.10.19	16:00:00	0.78639	0.78839	0.78575	0.78751	14050	0	0
2017.10.19	20:00:00	0.78752	0.78830	0.78609	0.78756	5508	0	0
2017.10.20	00:00:00	0.78756	0.78819	0.78701	0.78738	7031	0	0
2017.10.20	04:00:00	0.78738	0.78768	0.78290	0.78444	13131	0	0
2017.10.20	08:00:00	0.78446	0.78545	0.78371	0.78427	12324	0	0
2017.10.20	12:00:00	0.78427	0.78564	0.78352	0.78353	11539	0	0
2017.10.20	16:00:00	0.78351	0.78373	0.78083	0.78226	15765	0	0
2017.10.20	20:00:00	0.78226	0.78257	0.78112	0.78112	8607	0	0
2017.10.23	00:00:00	0.78189	0.78197	0.78016	0.78092	8560	0	0
2017.10.23	04:00:00	0.78091	0.78251	0.78034	0.78228	6467	0	0
2017.10.23	08:00:00	0.78233	0.78345	0.78085	0.78101	9368	0	0
2017.10.23	12:00:00	0.78101	0.78178	0.78039	0.78073	9616	0	0
2017.10.23	16:00:00	0.78073	0.78135	0.77962	0.78055	11785	0	0
2017.10.23	20:00:00	0.78054	0.78094	0.77966	0.78059	6734	0	0
2017.10.24	00:00:00	0.78059	0.78149	0.78049	0.78139	5985	0	0
2017.10.24	04:00:00	0.78140	0.78247	0.78133	0.78184	7063	0	0
2017.10.24	08:00:00	0.78185	0.78187	0.77783	0.77831	12958	0	0
2017.10.24	12:00:00	0.77832	0.77892	0.77739	0.77787	11829	0	0
2017.10.24	16:00:00	0.77785	0.77881	0.77704	0.77790	14625	0	0
2017.10.24	20:00:00	0.77791	0.77959	0.77730	0.77755	12861	0	0
2017.10.25	00:00:00	0.77755	0.77840	0.77331	0.77377	9671	0	0
2017.10.25	04:00:00	0.77378	0.77378	0.77166	0.77202	8843	0	0
2017.10.25	08:00:00	0.77201	0.77255	0.77037	0.77042	12005	0	0
2017.10.25	12:00:00	0.77045	0.77195	0.76992	0.77085	15800	0	0
2017.10.25	16:00:00	0.77086	0.77205	0.76918	0.77005	22697	0	0
2017.10.25	20:00:00	0.77003	0.77039	0.76901	0.77029	7371	0	0
2017.10.26	00:00:00	0.77029	0.77091	0.76969	0.77044	6972	0	0
2017.10.26	04:00:00	0.77044	0.77171	0.77003	0.77058	5635	0	0
2017.10.26	08:00:00	0.77058	0.77189	0.76782	0.76968	12931	0	0
2017.10.26	12:00:00	0.76970	0.77188	0.76939	0.77120	16113	0	0
2017.10.26	16:00:00	0.77125	0.77182	0.76736	0.76788	18969	0	0
2017.10.26	20:00:00	0.76787	0.76799	0.76551	0.76562	11593	0	0
2017.10.27	00:00:00	0.76562	0.76642	0.76427	0.76452	9603	0	0
2017.10.27	04:00:00	0.76453	0.76523	0.76253	0.76399	9225	0	0
2017.10.27	08:00:00	0.76401	0.76497	0.76340	0.76408	12334	0	0
2017.10.27	12:00:00	0.76408	0.76504	0.76251	0.76412	13271	0	0
2017.10.27	16:00:00	0.76412	0.76726	0.76328	0.76572	20768	0	0
2017.10.27	20:00:00	0.76571	0.76781	0.76563	0.76756	7671	0	0
2017.10.30	00:00:00	0.76739	0.76760	0.76640	0.76760	6484	0	0
2017.10.30	04:00:00	0.76759	0.76823	0.76710	0.76772	5633	0	0
2017.10.30	08:00:00	0.76774	0.76839	0.76652	0.76827	6547	0	0
2017.10.30	12:00:00	0.76822	0.76880	0.76602	0.76608	8551	0	0
2017.10.30	16:00:00	0.76607	0.76822	0.76556	0.76780	13389	0	0
2017.10.30	20:00:00	0.76780	0.76910	0.76745	0.76877	6473	0	0
2017.10.31	00:00:00	0.76877	0.76987	0.76758	0.76788	7909	0	0
2017.10.31	04:00:00	0.76786	0.76863	0.76723	0.76727	4844	0	0
2017.10.31	08:00:00	0.76727	0.76927	0.76703	0.76707	8462	0	0
2017.10.31	12:00:00	0.76707	0.76737	0.76452	0.76503	10836	0	0
2017.10.31	16:00:00	0.76503	0.76697	0.76397	0.76567	11916	0	0
2017.10.31	20:00:00	0.76567	0.76622	0.76522	0.76557	5520	0	0
2017.11.01	00:00:00	0.76559	0.76612	0.76482	0.76531	9227	0	0
2017.11.01	04:00:00	0.76531	0.76688	0.76498	0.76580	8839	0	0
2017.11.01	08:00:00	0.76581	0.76884	0.76564	0.76818	10703	0	0
2017.11.01	12:00:00	0.76821	0.76882	0.76632	0.76685	10597	0	0
2017.11.01	16:00:00	0.76687	0.76959	0.76654	0.76724	14890	0	0
2017.11.01	20:00:00	0.76724	0.76857	0.76653	0.76751	11399	0	0
2017.11.02	00:00:00	0.76751	0.77010	0.76725	0.76907	11118	0	0
2017.11.02	04:00:00	0.76907	0.77262	0.76892	0.77157	9974	0	0
2017.11.02	08:00:00	0.77157	0.77258	0.76990	0.77001	11697	0	0
2017.11.02	12:00:00	0.77002	0.77121	0.76949	0.77097	13251	0	0
2017.11.02	16:00:00	0.77096	0.77252	0.77030	0.77168	15183	0	0
2017.11.02	20:00:00	0.77168	0.77224	0.77112	0.77137	9035	0	0
2017.11.03	00:00:00	0.77137	0.77157	0.76836	0.76879	9059	0	0
2017.11.03	04:00:00	0.76881	0.76919	0.76816	0.76864	4817	0	0
2017.11.03	08:00:00	0.76863	0.76865	0.76701	0.76706	8018	0	0
2017.11.03	12:00:00	0.76707	0.76938	0.76621	0.76717	19203	0	0
2017.11.03	16:00:00	0.76709	0.76709	0.76390	0.76462	16421	0	0
2017.11.03	20:00:00	0.76462	0.76514	0.76433	0.76492	4059	0	0
2017.11.06	00:00:00	0.76478	0.76540	0.76382	0.76454	8093	0	0
2017.11.06	04:00:00	0.76453	0.76597	0.76410	0.76528	5968	0	0
2017.11.06	08:00:00	0.76527	0.76582	0.76470	0.76562	9871	0	0
2017.11.06	12:00:00	0.76562	0.76673	0.76556	0.76591	8125	0	0
2017.11.06	16:00:00	0.76592	0.76790	0.76541	0.76788	11554	0	0
2017.11.06	20:00:00	0.76788	0.76920	0.76764	0.76887	6523	0	0
2017.11.07	00:00:00	0.76887	0.76950	0.76815	0.76887	7554	0	0
2017.11.07	04:00:00	0.76888	0.77006	0.76768	0.76797	8613	0	0
2017.11.07	08:00:00	0.76797	0.76833	0.76525	0.76559	11453	0	0
2017.11.07	12:00:00	0.76558	0.76620	0.76470	0.76529	10192	0	0
2017.11.07	16:00:00	0.76529	0.76574	0.76273	0.76385	13912	0	0
2017.11.07	20:00:00	0.76387	0.76484	0.76335	0.76422	7815	0	0
2017.11.08	00:00:00	0.76422	0.76581	0.76358	0.76557	8432	0	0
2017.11.08	04:00:00	0.76557	0.76588	0.76444	0.76527	6986	0	0
2017.11.08	08:00:00	0.76528	0.76706	0.76446	0.76679	11812	0	0
2017.11.08	12:00:00	0.76678	0.76822	0.76672	0.76777	10312	0	0
2017.11.08	16:00:00	0.76777	0.76847	0.76688	0.76733	9745	0	0
2017.11.08	20:00:00	0.76732	0.76846	0.76728	0.76742	6250	0	0
2017.11.09	00:00:00	0.76742	0.76804	0.76625	0.76769	7600	0	0
2017.11.09	04:00:00	0.76770	0.76895	0.76750	0.76788	8125	0	0
2017.11.09	08:00:00	0.76788	0.76928	0.76705	0.76705	9622	0	0
2017.11.09	12:00:00	0.76703	0.76936	0.76515	0.76527	12066	0	0
2017.11.09	16:00:00	0.76526	0.76788	0.76494	0.76762	14925	0	0
2017.11.09	20:00:00	0.76762	0.76847	0.76759	0.76783	6159	0	0
2017.11.10	00:00:00	0.76783	0.76895	0.76643	0.76812	9844	0	0
2017.11.10	04:00:00	0.76812	0.76878	0.76767	0.76865	6263	0	0
2017.11.10	08:00:00	0.76868	0.76950	0.76685	0.76764	12628	0	0
2017.11.10	12:00:00	0.76764	0.76766	0.76581	0.76615	10052	0	0
2017.11.10	16:00:00	0.76617	0.76814	0.76540	0.76587	11901	0	0
2017.11.10	20:00:00	0.76587	0.76638	0.76528	0.76528	3354	0	0
2017.11.13	00:00:00	0.76485	0.76554	0.76419	0.76505	7430	0	0
2017.11.13	04:00:00	0.76505	0.76650	0.76493	0.76625	5465	0	0
2017.11.13	08:00:00	0.76625	0.76655	0.76426	0.76448	9994	0	0
2017.11.13	12:00:00	0.76447	0.76516	0.76351	0.76404	7752	0	0
2017.11.13	16:00:00	0.76404	0.76438	0.76166	0.76217	7512	0	0
2017.11.13	20:00:00	0.76217	0.76277	0.76207	0.76209	4961	0	0
2017.11.14	00:00:00	0.76209	0.76386	0.76086	0.76296	10010	0	0
2017.11.14	04:00:00	0.76295	0.76352	0.76243	0.76328	4876	0	0
2017.11.14	08:00:00	0.76328	0.76356	0.76123	0.76274	10501	0	0
2017.11.14	12:00:00	0.76274	0.76498	0.76262	0.76369	12594	0	0
2017.11.14	16:00:00	0.76369	0.76426	0.76126	0.76244	12511	0	0
2017.11.14	20:00:00	0.76245	0.76367	0.76221	0.76284	4563	0	0
2017.11.15	00:00:00	0.76284	0.76323	0.75798	0.75875	10205	0	0
2017.11.15	04:00:00	0.75874	0.75901	0.75760	0.75824	7089	0	0
2017.11.15	08:00:00	0.75826	0.76015	0.75762	0.75903	12674	0	0
2017.11.15	12:00:00	0.75903	0.76204	0.75853	0.76084	12941	0	0
2017.11.15	16:00:00	0.76084	0.76084	0.75732	0.75816	15118	0	0
2017.11.15	20:00:00	0.75814	0.75916	0.75804	0.75880	6406	0	0
2017.11.16	00:00:00	0.75880	0.76094	0.75689	0.75956	8536	0	0
2017.11.16	04:00:00	0.75957	0.76069	0.75917	0.75954	5058	0	0
2017.11.16	08:00:00	0.75954	0.76011	0.75806	0.75943	9889	0	0
2017.11.16	12:00:00	0.75942	0.76001	0.75828	0.75937	10192	0	0
2017.11.16	16:00:00	0.75937	0.76024	0.75878	0.75930	12499	0	0
2017.11.16	20:00:00	0.75933	0.75975	0.75864	0.75872	4863	0	0
2017.11.17	00:00:00	0.75872	0.76011	0.75827	0.75999	7209	0	0
2017.11.17	04:00:00	0.76000	0.76079	0.75676	0.75699	6920	0	0
2017.11.17	08:00:00	0.75701	0.75750	0.75415	0.75514	11690	0	0
2017.11.17	12:00:00	0.75514	0.75555	0.75361	0.75428	9289	0	0
2017.11.17	16:00:00	0.75428	0.75664	0.75382	0.75662	12309	0	0
2017.11.17	20:00:00	0.75663	0.75719	0.75621	0.75646	6005	0	0
2017.11.20	00:00:00	0.75649	0.75663	0.75500	0.75586	9099	0	0
2017.11.20	04:00:00	0.75586	0.75630	0.75505	0.75618	5179	0	0
2017.11.20	08:00:00	0.75618	0.75738	0.75601	0.75668	10773	0	0
2017.11.20	12:00:00	0.75669	0.75683	0.75460	0.75477	8648	0	0
2017.11.20	16:00:00	0.75477	0.75605	0.75439	0.75518	10705	0	0
2017.11.20	20:00:00	0.75517	0.75529	0.75440	0.75499	5330	0	0
2017.11.21	00:00:00	0.75499	0.75579	0.75322	0.75378	7486	0	0
2017.11.21	04:00:00	0.75377	0.75422	0.75335	0.75418	3449	0	0
