<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2020.03.08	0.63160	0.64463	0.60004	0.60627	383321	0	0
2020.03.15	0.60942	0.61302	0.54686	0.57028	435785	0	0
2020.03.22	0.56757	0.60689	0.55876	0.60417	431368	0	0
2020.03.29	0.60286	0.60627	0.58431	0.58589	359434	0	0
2020.04.05	0.58655	0.61028	0.58476	0.60630	244550	0	0
2020.04.12	0.60788	0.61303	0.59213	0.60321	340588	0	0
2020.04.19	0.60234	0.60917	0.59103	0.60178	299408	0	0
2020.04.26	0.59972	0.61757	0.59918	0.60604	216561	0	0
2020.05.03	0.60537	0.61476	0.59946	0.61355	180537	0	0
2020.05.10	0.61430	0.61558	0.59210	0.59332	208695	0	0
2020.05.17	0.59362	0.61578	0.59239	0.60942	189142	0	0
2020.05.24	0.60895	0.62398	0.60835	0.62071	225753	0	0
2020.05.31	0.61914	0.65281	0.61853	0.65034	284798	0	0
2020.06.07	0.65033	0.65840	0.63937	0.64501	310025	0	0
2020.06.14	0.64397	0.65065	0.63810	0.64071	312138	0	0
2020.06.21	0.63800	0.65331	0.63800	0.64209	229988	0	0
2020.06.28	0.63981	0.65374	0.63846	0.65287	156653	0	2
2020.07.05	0.65175	0.66002	0.65169	0.65701	169595	0	0
2020.07.12	0.65605	0.65931	0.65024	0.65547	162643	0	3
2020.07.19	0.65457	0.66893	0.65381	0.66414	149200	0	0
2020.07.26	0.66240	0.67151	0.66196	0.66264	175221	0	0
2020.08.02	0.66229	0.66903	0.65745	0.65985	153946	0	3
2020.08.09	0.66041	0.66263	0.65234	0.65428	134233	0	2
2020.08.16	0.65438	0.66512	0.64883	0.65433	183721	0	1
2020.08.23	0.65269	0.67437	0.65148	0.67381	191596	0	0
2020.08.30	0.67279	0.67884	0.66669	0.67190	197768	0	2
2020.09.06	0.67142	0.67215	0.66004	0.66659	165997	0	0
2020.09.13	0.66567	0.67974	0.66567	0.67567	169305	0	0
2020.09.20	0.67640	0.67772	0.65113	0.65459	205750	0	0
2020.09.27	0.65420	0.66570	0.65394	0.66358	186567	0	0
2020.10.04	0.66367	0.66731	0.65467	0.66705	145466	0	0
2020.10.11	0.66526	0.66820	0.65760	0.66049	142537	0	0
2020.10.18	0.66036	0.67046	0.65527	0.66881	137885	0	0
2020.10.25	0.66883	0.67240	0.65966	0.66121	176721	0	0
2020.11.01	0.66042	0.68021	0.65889	0.67722	230804	0	0
2020.11.08	0.67851	0.69146	0.67829	0.68472	216773	0	0
2020.11.15	0.68378	0.69509	0.68378	0.69316	169420	0	0
2020.11.22	0.69235	0.70393	0.68967	0.70196	152049	0	0
2020.11.29	0.70224	0.71041	0.70072	0.70391	181095	0	0
2020.12.06	0.70390	0.71135	0.70053	0.70885	215399	0	1
2020.12.13	0.70974	0.71714	0.70536	0.71400	188468	0	0
2020.12.20	0.71103	0.71234	0.70025	0.71143	215503	0	0
2020.12.27	0.70939	0.72409	0.70827	0.71939	163141	0	0
2021.01.03	0.71877	0.73153	0.71529	0.72377	405503	0	0
2021.01.10	0.72279	0.72405	0.71187	0.71298	303326	0	0
2021.01.17	0.71349	0.72253	0.70964	0.71806	265849	0	0
2021.01.24	0.71742	0.72475	0.71057	0.71811	318749	0	0
2021.01.31	0.71551	0.72259	0.71349	0.72021	270601	0	0
2021.02.07	0.71851	0.72543	0.71755	0.72197	269961	0	0
2021.02.14	0.72022	0.73146	0.71574	0.72958	309643	0	2
2021.02.21	0.72865	0.74648	0.72227	0.72319	520060	0	2
2021.02.28	0.72342	0.73067	0.70989	0.71629	423851	0	2
2021.03.07	0.71642	0.72405	0.71026	0.71775	405079	0	2
2021.03.14	0.71743	0.72691	0.71423	0.71659	315451	0	0
2021.03.21	0.71447	0.71830	0.69431	0.69993	236071	0	0
2021.03.28	0.69883	0.70469	0.69455	0.70280	184683	0	1
2021.04.04	0.70178	0.70699	0.69968	0.70343	199722	0	0
2021.04.11	0.70208	0.71802	0.70033	0.71439	189344	0	0
2021.04.18	0.71251	0.72294	0.71216	0.71958	155458	0	0
2021.04.25	0.71874	0.72865	0.71508	0.71583	151902	0	0
2021.05.02	0.71719	0.72993	0.71153	0.72819	166620	0	0
2021.05.09	0.72801	0.73050	0.71348	0.72528	190573	0	0
2021.05.16	0.72259	0.72708	0.71516	0.71622	172923	0	0
2021.05.23	0.71620	0.73165	0.71580	0.72475	201412	0	0
2021.05.30	0.72478	0.72879	0.71254	0.72103	172921	0	0
2021.06.06	0.71897	0.72424	0.71159	0.71271	157932	0	0
2021.06.13	0.71312	0.71605	0.69246	0.69298	222903	0	1
2021.06.20	0.69273	0.70954	0.69246	0.70687	210589	0	3
2021.06.27	0.70547	0.70863	0.69465	0.70306	196436	0	3
2021.07.04	0.70193	0.71052	0.69230	0.69984	237429	0	3
2021.07.11	0.69805	0.70444	0.69173	0.70010	232486	0	3
2021.07.18	0.69974	0.70033	0.68807	0.69772	252344	0	3
2021.07.25	0.69606	0.70213	0.69010	0.69761	231769	0	3
2021.08.01	0.69543	0.70883	0.69521	0.70104	199705	0	3
2021.08.08	0.69985	0.70617	0.69684	0.70382	170135	0	3
2021.08.15	0.70385	0.70439	0.68052	0.68369	212547	0	3
2021.08.22	0.68203	0.70184	0.68194	0.70109	192211	0	3
2021.08.29	0.69918	0.71700	0.69843	0.71502	156166	0	3
2021.09.05	0.71506	0.71590	0.70755	0.71106	205307	0	3
2021.09.12	0.71095	0.71503	0.70252	0.70342	190180	0	3
2021.09.19	0.70305	0.70930	0.69811	0.70128	184354	0	1
2021.09.26	0.69965	0.70330	0.68591	0.69377	208368	0	0
2021.10.03	0.69184	0.69817	0.68761	0.69280	184688	0	1
2021.10.10	0.69168	0.70765	0.69110	0.70742	167442	0	0
2021.10.17	0.70694	0.72181	0.70492	0.71485	205675	0	1
2021.10.24	0.71385	0.72171	0.71299	0.71651	210841	0	0
2021.10.31	0.71583	0.71975	0.70723	0.71193	196488	0	0
2021.11.07	0.70999	0.71766	0.69963	0.70404	200233	0	0
2021.11.14	0.70338	0.70803	0.69798	0.69954	179821	0	0
2021.11.21	0.70013	0.70133	0.68019	0.68196	223476	0	0
2021.11.28	0.68295	0.68673	0.67409	0.67457	255190	0	1
2021.12.05	0.67483	0.68227	0.67362	0.67968	176669	0	0
2021.12.12	0.67935	0.68335	0.67009	0.67353	176646	0	0
2021.12.19	0.67427	0.68415	0.67016	0.68183	159915	0	0
2021.12.26	0.68111	0.68567	0.67873	0.68400	124371	0	0
2022.01.02	0.68311	0.68561	0.67328	0.67748	164006	0	0
2022.01.09	0.67726	0.68902	0.67356	0.68112	177668	0	0
2022.01.16	0.67965	0.68180	0.67076	0.67117	199227	0	1
2022.01.23	0.67120	0.67273	0.65292	0.65457	258549	0	0
2022.01.30	0.65365	0.66829	0.65365	0.66134	222311	0	0
2022.02.06	0.66045	0.67321	0.66028	0.66457	206086	0	0
2022.02.13	0.66405	0.67292	0.65923	0.66941	211311	0	0
2022.02.20	0.66885	0.68093	0.66302	0.67437	285442	0	0
2022.02.27	0.66633	0.68717	0.66633	0.68604	276081	0	1
2022.03.06	0.68433	0.69251	0.67959	0.68056	282904	0	0
2022.03.13	0.67989	0.69130	0.67282	0.69054	223483	0	0
2022.03.20	0.68923	0.69886	0.68635	0.69567	213430	0	0
2022.03.27	0.69418	0.69984	0.68757	0.69171	262993	0	0
2022.04.03	0.69039	0.70340	0.68220	0.68469	235702	0	0
2022.04.10	0.68335	0.69014	0.67537	0.67658	233185	0	0
2022.04.17	0.67616	0.68132	0.66255	0.66343	244730	0	0
