<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2017.05.24	20:00:00	1.34678	1.34679	1.34049	1.34059	22486	19310027000	9
2017.05.25	00:00:00	1.34059	1.34149	1.34044	1.34108	5915	4754305000	0
2017.05.25	04:00:00	1.34108	1.34109	1.33931	1.33939	7935	5489296000	9
2017.05.25	08:00:00	1.33940	1.34375	1.33870	1.34285	15640	15977298000	9
2017.05.25	12:00:00	1.34286	1.34486	1.34168	1.34436	21458	24084166000	9
2017.05.25	16:00:00	1.34437	1.34744	1.34045	1.34655	31628	28107111000	9
2017.05.25	20:00:00	1.34656	1.34931	1.34550	1.34845	16772	16574876000	9
2017.05.26	00:00:00	1.34837	1.34901	1.34801	1.34830	6312	5122484000	0
2017.05.26	04:00:00	1.34831	1.34966	1.34726	1.34876	9925	7066245000	9
2017.05.26	08:00:00	1.34876	1.34887	1.34549	1.34701	15253	15194634000	9
2017.05.26	12:00:00	1.34701	1.34703	1.34326	1.34626	18732	20873185000	9
2017.05.26	16:00:00	1.34627	1.34685	1.34406	1.34631	24626	23956644000	9
2017.05.26	20:00:00	1.34627	1.34650	1.34345	1.34345	11386	9890517000	9
2017.05.29	00:00:00	1.34361	1.34622	1.34361	1.34528	5737	2995305000	0
2017.05.29	04:00:00	1.34528	1.34642	1.34494	1.34630	5982	3817980000	9
2017.05.29	08:00:00	1.34630	1.34658	1.34528	1.34574	7975	7515319000	9
2017.05.29	12:00:00	1.34574	1.34605	1.34415	1.34549	8242	7846024000	9
2017.05.29	16:00:00	1.34548	1.34548	1.34271	1.34426	9089	8368449000	9
2017.05.29	20:00:00	1.34426	1.34673	1.34422	1.34493	9952	9655130000	9
2017.05.30	00:00:00	1.34481	1.34761	1.34429	1.34718	6042	4577420000	0
2017.05.30	04:00:00	1.34718	1.34771	1.34692	1.34755	5522	4224185000	9
2017.05.30	08:00:00	1.34756	1.34791	1.34620	1.34671	11451	10539015000	9
2017.05.30	12:00:00	1.34671	1.34918	1.34571	1.34890	15377	16822874000	9
2017.05.30	16:00:00	1.34892	1.35060	1.34573	1.34656	19697	20705904000	9
2017.05.30	20:00:00	1.34659	1.34671	1.34511	1.34587	9061	8274293000	9
2017.05.31	00:00:00	1.34574	1.34721	1.34492	1.34546	6225	4585730000	0
2017.05.31	04:00:00	1.34546	1.34638	1.34510	1.34584	9253	6743410000	9
2017.05.31	08:00:00	1.34585	1.34604	1.34362	1.34494	12613	13967765000	9
2017.05.31	12:00:00	1.34496	1.34692	1.34366	1.34560	16397	18546541000	9
2017.05.31	16:00:00	1.34559	1.35222	1.34539	1.35132	27597	26995078000	9
2017.05.31	20:00:00	1.35132	1.35226	1.34947	1.35000	14403	13331327000	9
2017.06.01	00:00:00	1.35003	1.35003	1.34875	1.34925	7695	3719150000	0
2017.06.01	04:00:00	1.34924	1.35095	1.34786	1.34977	10040	5891650000	9
2017.06.01	08:00:00	1.34974	1.35046	1.34768	1.34787	11409	12329001000	9
2017.06.01	12:00:00	1.34787	1.35151	1.34766	1.34983	16305	16427047000	9
2017.06.01	16:00:00	1.34984	1.35084	1.34713	1.34987	25749	27212976000	9
2017.06.01	20:00:00	1.34987	1.35268	1.34968	1.35147	13369	13295854000	9
2017.06.02	00:00:00	1.35133	1.35196	1.35082	1.35127	6862	4285408000	0
2017.06.02	04:00:00	1.35123	1.35168	1.35057	1.35075	7390	5055428000	9
2017.06.02	08:00:00	1.35074	1.35411	1.35063	1.35384	12356	10990735000	9
2017.06.02	12:00:00	1.35384	1.35468	1.34937	1.35267	21443	20801995000	9
2017.06.02	16:00:00	1.35266	1.35410	1.34814	1.34859	26435	24941387000	9
2017.06.02	20:00:00	1.34857	1.34988	1.34721	1.34743	10660	5326190000	9
2017.06.05	00:00:00	1.34824	1.35004	1.34727	1.34985	5200	0	9
2017.06.05	04:00:00	1.34987	1.35007	1.34746	1.34803	7112	0	9
2017.06.05	08:00:00	1.34803	1.34853	1.34626	1.34628	10972	0	9
2017.06.05	12:00:00	1.34629	1.34926	1.34617	1.34913	12526	0	9
2017.06.05	16:00:00	1.34914	1.35009	1.34750	1.34759	17484	0	9
2017.06.05	20:00:00	1.34756	1.34798	1.34584	1.34713	10221	0	9
2017.06.06	00:00:00	1.34695	1.34807	1.34691	1.34739	5524	0	9
2017.06.06	04:00:00	1.34737	1.34776	1.34564	1.34622	9623	0	9
2017.06.06	08:00:00	1.34622	1.34647	1.34421	1.34495	12126	0	9
2017.06.06	12:00:00	1.34496	1.34859	1.34477	1.34713	14784	0	9
2017.06.06	16:00:00	1.34713	1.34841	1.34449	1.34546	22948	0	9
2017.06.06	20:00:00	1.34544	1.34585	1.34367	1.34528	10887	0	9
2017.06.07	00:00:00	1.34485	1.34556	1.34440	1.34552	5442	0	9
2017.06.07	04:00:00	1.34550	1.34596	1.34431	1.34582	7665	0	9
2017.06.07	08:00:00	1.34580	1.34601	1.34288	1.34430	10976	0	9
2017.06.07	12:00:00	1.34430	1.34619	1.34259	1.34459	14819	0	9
2017.06.07	16:00:00	1.34460	1.35254	1.34357	1.35125	26746	0	9
2017.06.07	20:00:00	1.35126	1.35229	1.35040	1.35086	12020	0	9
2017.06.08	00:00:00	1.35087	1.35186	1.35046	1.35169	4585	0	9
2017.06.08	04:00:00	1.35169	1.35208	1.35085	1.35104	6128	0	9
2017.06.08	08:00:00	1.35105	1.35167	1.35006	1.35028	9382	0	9
2017.06.08	12:00:00	1.35027	1.35213	1.34973	1.35047	20639	0	9
2017.06.08	16:00:00	1.35043	1.35152	1.34846	1.35001	28667	0	9
2017.06.08	20:00:00	1.35002	1.35111	1.34966	1.35059	11099	0	9
2017.06.09	00:00:00	1.35088	1.35358	1.35025	1.35207	11099	0	9
2017.06.09	04:00:00	1.35208	1.35208	1.35044	1.35071	7983	0	9
2017.06.09	08:00:00	1.35070	1.35279	1.35017	1.35070	14703	0	9
2017.06.09	12:00:00	1.35068	1.35159	1.34585	1.34602	14224	0	9
2017.06.09	16:00:00	1.34603	1.34687	1.34221	1.34377	21510	0	9
2017.06.09	20:00:00	1.34376	1.34720	1.34370	1.34621	13508	0	9
2017.06.12	00:00:00	1.34540	1.34634	1.34464	1.34469	4793	0	10
2017.06.12	04:00:00	1.34467	1.34504	1.34371	1.34433	5968	0	9
2017.06.12	08:00:00	1.34435	1.34636	1.34394	1.34436	9506	0	9
2017.06.12	12:00:00	1.34437	1.34492	1.34296	1.34382	12534	0	9
2017.06.12	16:00:00	1.34386	1.34701	1.34363	1.34644	19655	0	9
2017.06.12	20:00:00	1.34644	1.34653	1.33192	1.33234	20752	0	9
2017.06.13	00:00:00	1.33220	1.33238	1.32866	1.32931	7028	0	9
2017.06.13	04:00:00	1.32931	1.32971	1.32737	1.32875	7289	0	9
2017.06.13	08:00:00	1.32876	1.32932	1.32558	1.32590	11793	0	9
2017.06.13	12:00:00	1.32590	1.32859	1.32314	1.32395	17112	0	9
2017.06.13	16:00:00	1.32394	1.32461	1.32111	1.32373	24281	0	9
2017.06.13	20:00:00	1.32372	1.32461	1.32257	1.32416	11891	0	9
2017.06.14	00:00:00	1.32416	1.32437	1.32233	1.32247	5982	0	9
2017.06.14	04:00:00	1.32246	1.32299	1.32128	1.32205	6630	0	9
2017.06.14	08:00:00	1.32204	1.32259	1.32047	1.32101	11202	0	9
2017.06.14	12:00:00	1.32100	1.32285	1.31644	1.31798	20199	0	9
2017.06.14	16:00:00	1.31800	1.32292	1.31668	1.32118	33244	0	9
2017.06.14	20:00:00	1.32118	1.32710	1.31811	1.32473	31427	0	9
2017.06.15	00:00:00	1.32389	1.32516	1.32319	1.32376	8870	0	9
2017.06.15	04:00:00	1.32375	1.32485	1.32244	1.32333	8345	0	9
2017.06.15	08:00:00	1.32335	1.32573	1.32330	1.32518	14310	0	9
2017.06.15	12:00:00	1.32518	1.32934	1.32478	1.32824	21234	0	9
2017.06.15	16:00:00	1.32825	1.33078	1.32665	1.32860	26411	0	9
2017.06.15	20:00:00	1.32859	1.32914	1.32612	1.32684	11998	0	9
2017.06.16	00:00:00	1.32684	1.32718	1.32527	1.32553	7170	0	9
2017.06.16	04:00:00	1.32553	1.32706	1.32496	1.32703	7106	0	9
2017.06.16	08:00:00	1.32703	1.32730	1.32403	1.32447	10469	0	9
2017.06.16	12:00:00	1.32447	1.32536	1.32213	1.32422	13642	0	9
2017.06.16	16:00:00	1.32420	1.32619	1.32217	1.32302	20796	0	9
2017.06.16	20:00:00	1.32302	1.32354	1.32033	1.32049	10578	0	9
2017.06.19	00:00:00	1.32106	1.32254	1.32032	1.32244	6239	0	9
2017.06.19	04:00:00	1.32243	1.32271	1.32120	1.32182	5161	0	9
2017.06.19	08:00:00	1.32182	1.32519	1.32163	1.32418	10366	0	9
2017.06.19	12:00:00	1.32420	1.32442	1.32192	1.32306	15180	0	9
2017.06.19	16:00:00	1.32308	1.32573	1.31908	1.32181	20315	0	9
2017.06.19	20:00:00	1.32180	1.32369	1.32098	1.32174	11311	0	9
2017.06.20	00:00:00	1.32174	1.32282	1.32135	1.32263	5058	0	9
2017.06.20	04:00:00	1.32262	1.32262	1.32138	1.32210	5291	0	9
2017.06.20	08:00:00	1.32211	1.32281	1.32036	1.32114	10891	0	9
2017.06.20	12:00:00	1.32117	1.32833	1.32113	1.32659	18621	0	9
2017.06.20	16:00:00	1.32662	1.32848	1.32527	1.32690	20841	0	9
2017.06.20	20:00:00	1.32690	1.32697	1.32492	1.32670	10410	0	9
2017.06.21	00:00:00	1.32635	1.32829	1.32614	1.32818	4377	0	9
2017.06.21	04:00:00	1.32817	1.32817	1.32688	1.32779	4126	0	9
2017.06.21	08:00:00	1.32779	1.33014	1.32710	1.32914	10630	0	9
2017.06.21	12:00:00	1.32914	1.33006	1.32724	1.32909	15880	0	9
2017.06.21	16:00:00	1.32908	1.33441	1.32760	1.33348	27382	0	9
2017.06.21	20:00:00	1.33350	1.33470	1.33067	1.33304	14896	0	9
2017.06.22	00:00:00	1.33304	1.33348	1.33178	1.33187	6093	0	9
2017.06.22	04:00:00	1.33188	1.33279	1.33171	1.33226	5942	0	9
2017.06.22	08:00:00	1.33227	1.33377	1.33158	1.33193	9711	0	9
2017.06.22	12:00:00	1.33195	1.33202	1.32466	1.32562	16289	0	9
2017.06.22	16:00:00	1.32560	1.32621	1.32077	1.32374	23227	0	9
2017.06.22	20:00:00	1.32375	1.32505	1.32287	1.32343	11733	0	9
2017.06.23	00:00:00	1.32232	1.32364	1.32222	1.32257	4489	0	9
2017.06.23	04:00:00	1.32257	1.32315	1.32176	1.32179	4810	0	9
2017.06.23	08:00:00	1.32180	1.32305	1.32100	1.32219	10190	0	9
2017.06.23	12:00:00	1.32219	1.32971	1.32164	1.32842	14094	0	9
2017.06.23	16:00:00	1.32844	1.33074	1.32526	1.32600	21197	0	9
2017.06.23	20:00:00	1.32601	1.32724	1.32553	1.32615	9970	0	9
2017.06.26	00:00:00	1.32585	1.32701	1.32572	1.32591	3662	0	9
2017.06.26	04:00:00	1.32591	1.32653	1.32530	1.32596	4820	0	9
2017.06.26	08:00:00	1.32597	1.32603	1.32392	1.32548	11200	0	9
2017.06.26	12:00:00	1.32548	1.32593	1.32169	1.32214	13284	0	9
2017.06.26	16:00:00	1.32216	1.32515	1.32118	1.32432	20306	0	9
2017.06.26	20:00:00	1.32433	1.32535	1.32385	1.32466	8716	0	9
2017.06.27	00:00:00	1.32359	1.32599	1.32359	1.32539	3569	0	9
2017.06.27	04:00:00	1.32540	1.32560	1.32460	1.32466	4708	0	9
2017.06.27	08:00:00	1.32465	1.32603	1.32233	1.32412	15435	0	9
2017.06.27	12:00:00	1.32410	1.32427	1.32012	1.32140	16631	0	9
2017.06.27	16:00:00	1.32140	1.32192	1.31740	1.31939	25537	0	9
2017.06.27	20:00:00	1.31939	1.32035	1.31472	1.31958	16318	0	9
2017.06.28	00:00:00	1.31946	1.31977	1.31650	1.31709	7042	0	9
2017.06.28	04:00:00	1.31710	1.31710	1.31371	1.31511	8910	0	9
2017.06.28	08:00:00	1.31512	1.31571	1.31285	1.31480	15443	0	9
2017.06.28	12:00:00	1.31480	1.31498	1.30754	1.31108	26579	0	9
2017.06.28	16:00:00	1.31108	1.31166	1.30344	1.30485	34429	0	9
2017.06.28	20:00:00	1.30485	1.30545	1.30126	1.30439	14981	0	9
2017.06.29	00:00:00	1.30356	1.30406	1.30283	1.30378	5206	0	9
2017.06.29	04:00:00	1.30378	1.30406	1.30196	1.30380	5470	0	9
2017.06.29	08:00:00	1.30381	1.30381	1.30053	1.30267	12073	0	9
2017.06.29	12:00:00	1.30267	1.30432	1.30065	1.30300	19324	0	9
2017.06.29	16:00:00	1.30301	1.30383	1.29859	1.30247	27065	0	9
2017.06.29	20:00:00	1.30247	1.30309	1.29968	1.30042	16659	0	9
2017.06.30	00:00:00	1.30042	1.30104	1.29799	1.29799	6495	0	9
2017.06.30	04:00:00	1.29799	1.29872	1.29711	1.29844	6676	0	9
2017.06.30	08:00:00	1.29843	1.29998	1.29788	1.29823	11803	0	9
2017.06.30	12:00:00	1.29824	1.29921	1.29455	1.29875	16565	0	9
2017.06.30	16:00:00	1.29874	1.29993	1.29563	1.29901	21473	0	9
2017.06.30	20:00:00	1.29900	1.29935	1.29589	1.29623	11897	0	9
2017.07.03	00:00:00	1.29638	1.29788	1.29638	1.29749	3568	0	9
2017.07.03	04:00:00	1.29747	1.29936	1.29720	1.29930	4837	0	9
2017.07.03	08:00:00	1.29928	1.29939	1.29785	1.29859	10070	0	9
2017.07.03	12:00:00	1.29860	1.29942	1.29648	1.29727	13755	0	9
2017.07.03	16:00:00	1.29727	1.30070	1.29675	1.29986	17027	0	9
2017.07.03	20:00:00	1.29986	1.30110	1.29986	1.30051	5432	0	9
2017.07.04	00:00:00	1.30033	1.30138	1.29816	1.29885	4279	0	9
2017.07.04	04:00:00	1.29887	1.30001	1.29857	1.29863	8410	0	9
2017.07.04	08:00:00	1.29863	1.30074	1.29751	1.29989	13780	0	9
2017.07.04	12:00:00	1.29987	1.30138	1.29647	1.29780	12942	0	9
2017.07.04	16:00:00	1.29780	1.29808	1.29119	1.29325	15328	0	9
2017.07.04	20:00:00	1.29327	1.29412	1.29264	1.29362	10680	0	9
2017.07.05	00:00:00	1.29299	1.29402	1.29274	1.29348	6382	0	9
2017.07.05	04:00:00	1.29348	1.29394	1.29325	1.29381	3958	0	9
2017.07.05	08:00:00	1.29380	1.29686	1.29329	1.29648	10575	0	9
2017.07.05	12:00:00	1.29648	1.29739	1.29433	1.29700	17477	0	9
2017.07.05	16:00:00	1.29701	1.30141	1.29619	1.29846	23445	0	9
2017.07.05	20:00:00	1.29847	1.29883	1.29578	1.29584	16574	0	9
2017.07.06	00:00:00	1.29584	1.29753	1.29550	1.29683	4896	0	9
2017.07.06	04:00:00	1.29684	1.29827	1.29633	1.29738	5019	0	9
2017.07.06	08:00:00	1.29737	1.29769	1.29384	1.29407	10178	0	9
2017.07.06	12:00:00	1.29406	1.29457	1.29254	1.29258	14333	0	9
2017.07.06	16:00:00	1.29252	1.29513	1.29228	1.29428	21124	0	9
2017.07.06	20:00:00	1.29428	1.29785	1.29382	1.29762	11741	0	9
2017.07.07	00:00:00	1.29749	1.29866	1.29717	1.29762	4621	0	9
2017.07.07	04:00:00	1.29760	1.29929	1.29748	1.29921	6127	0	9
2017.07.07	08:00:00	1.29922	1.29929	1.29788	1.29848	10481	0	9
2017.07.07	12:00:00	1.29846	1.29869	1.28978	1.29023	19346	0	9
2017.07.07	16:00:00	1.29022	1.29143	1.28593	1.28603	23400	0	9
2017.07.07	20:00:00	1.28603	1.28889	1.28596	1.28677	11061	0	9
2017.07.10	00:00:00	1.28750	1.28876	1.28664	1.28834	5673	0	9
2017.07.10	04:00:00	1.28833	1.28904	1.28748	1.28876	4144	0	9
2017.07.10	08:00:00	1.28872	1.29042	1.28806	1.29041	11069	0	9
2017.07.10	12:00:00	1.29041	1.29322	1.28993	1.29079	15156	0	9
2017.07.10	16:00:00	1.29077	1.29082	1.28711	1.28809	19696	0	9
2017.07.10	20:00:00	1.28808	1.28925	1.28707	1.28910	7452	0	9
2017.07.11	00:00:00	1.28842	1.29009	1.28842	1.28983	4433	0	9
2017.07.11	04:00:00	1.28981	1.29022	1.28845	1.28990	5154	0	9
2017.07.11	08:00:00	1.28990	1.29159	1.28848	1.29141	9100	0	9
2017.07.11	12:00:00	1.29142	1.29258	1.29030	1.29207	10976	0	9
2017.07.11	16:00:00	1.29208	1.29430	1.29049	1.29284	20931	0	9
2017.07.11	20:00:00	1.29284	1.29325	1.29131	1.29207	10399	0	9
2017.07.12	00:00:00	1.29207	1.29217	1.29052	1.29068	5228	0	9
2017.07.12	04:00:00	1.29067	1.29102	1.28997	1.29001	4336	0	9
2017.07.12	08:00:00	1.29000	1.29249	1.28932	1.29248	10829	0	9
2017.07.12	12:00:00	1.29245	1.29391	1.29072	1.29145	15535	0	9
2017.07.12	16:00:00	1.29145	1.29338	1.26950	1.27224	41523	0	9
2017.07.12	20:00:00	1.27224	1.27483	1.26801	1.27442	17478	0	9
2017.07.13	00:00:00	1.27473	1.27653	1.27367	1.27432	5975	0	9
2017.07.13	04:00:00	1.27432	1.27496	1.27335	1.27438	6091	0	9
2017.07.13	08:00:00	1.27441	1.27572	1.27246	1.27418	11710	0	9
2017.07.13	12:00:00	1.27423	1.27704	1.27206	1.27620	19564	0	9
2017.07.13	16:00:00	1.27619	1.27679	1.27320	1.27361	22182	0	9
2017.07.13	20:00:00	1.27362	1.27386	1.27218	1.27250	9747	0	9
2017.07.14	00:00:00	1.27243	1.27340	1.27236	1.27328	4031	0	9
2017.07.14	04:00:00	1.27328	1.27356	1.27255	1.27356	5301	0	9
2017.07.14	08:00:00	1.27355	1.27468	1.27221	1.27350	9684	0	9
2017.07.14	12:00:00	1.27349	1.27468	1.26918	1.27122	18798	0	9
2017.07.14	16:00:00	1.27123	1.27240	1.26464	1.26522	23831	0	9
2017.07.14	20:00:00	1.26522	1.26590	1.26437	1.26477	10153	0	9
2017.07.17	00:00:00	1.26438	1.26582	1.26396	1.26441	7098	0	9
2017.07.17	04:00:00	1.26439	1.26619	1.26436	1.26586	7501	0	9
2017.07.17	08:00:00	1.26585	1.26699	1.26521	1.26681	11215	0	9
2017.07.17	12:00:00	1.26682	1.26729	1.26482	1.26528	14668	0	9
2017.07.17	16:00:00	1.26526	1.26878	1.26269	1.26786	20791	0	9
2017.07.17	20:00:00	1.26782	1.26973	1.26772	1.26904	9883	0	9
2017.07.18	00:00:00	1.26904	1.27008	1.26770	1.26786	7236	0	9
2017.07.18	04:00:00	1.26786	1.26797	1.26446	1.26476	14169	0	9
2017.07.18	08:00:00	1.26476	1.26636	1.26285	1.26329	15133	0	9
2017.07.18	12:00:00	1.26330	1.26333	1.25804	1.26120	20325	0	9
2017.07.18	16:00:00	1.26119	1.26742	1.25974	1.26531	22469	0	9
2017.07.18	20:00:00	1.26529	1.26567	1.26145	1.26263	10389	0	9
2017.07.19	00:00:00	1.26254	1.26338	1.26227	1.26281	5085	0	9
2017.07.19	04:00:00	1.26283	1.26389	1.26282	1.26353	4570	0	9
2017.07.19	08:00:00	1.26352	1.26520	1.26257	1.26318	12374	0	9
2017.07.19	12:00:00	1.26318	1.26417	1.25956	1.26056	15582	0	9
2017.07.19	16:00:00	1.26057	1.26099	1.25780	1.25971	21360	0	9
2017.07.19	20:00:00	1.25971	1.26029	1.25892	1.25933	7841	0	9
2017.07.20	00:00:00	1.26075	1.26080	1.25933	1.25985	4172	0	9
2017.07.20	04:00:00	1.25986	1.26222	1.25907	1.26202	8959	0	9
2017.07.20	08:00:00	1.26202	1.26338	1.26114	1.26257	12263	0	9
2017.07.20	12:00:00	1.26256	1.26402	1.26052	1.26138	18145	0	9
2017.07.20	16:00:00	1.26138	1.26241	1.25399	1.25808	28040	0	9
2017.07.20	20:00:00	1.25806	1.25940	1.25611	1.25873	11810	0	9
2017.07.21	00:00:00	1.25873	1.25997	1.25836	1.25917	4734	0	9
2017.07.21	04:00:00	1.25916	1.26044	1.25850	1.25956	9626	0	9
2017.07.21	08:00:00	1.25954	1.25954	1.25715	1.25816	14185	0	9
2017.07.21	12:00:00	1.25816	1.26085	1.25452	1.25581	19421	0	9
2017.07.21	16:00:00	1.25582	1.25705	1.25218	1.25469	19977	0	9
2017.07.21	20:00:00	1.25469	1.25503	1.25305	1.25392	12129	0	9
2017.07.24	00:00:00	1.25323	1.25454	1.25317	1.25454	5402	0	9
2017.07.24	04:00:00	1.25454	1.25501	1.25376	1.25383	6386	0	9
2017.07.24	08:00:00	1.25381	1.25427	1.25221	1.25327	16734	0	9
2017.07.24	12:00:00	1.25328	1.25517	1.25104	1.25116	19797	0	9
2017.07.24	16:00:00	1.25115	1.25244	1.24832	1.25164	19651	0	9
2017.07.24	20:00:00	1.25164	1.25214	1.24958	1.25058	8856	0	9
2017.07.25	00:00:00	1.25084	1.25175	1.25040	1.25135	4969	0	9
2017.07.25	04:00:00	1.25135	1.25143	1.24900	1.24979	6240	0	9
2017.07.25	08:00:00	1.24981	1.25253	1.24860	1.25126	14788	0	9
2017.07.25	12:00:00	1.25127	1.25223	1.24863	1.25058	18226	0	9
2017.07.25	16:00:00	1.25056	1.25323	1.24808	1.25038	19908	0	9
2017.07.25	20:00:00	1.25038	1.25175	1.25012	1.25048	11508	0	9
2017.07.26	00:00:00	1.25054	1.25142	1.25048	1.25123	7259	0	9
2017.07.26	04:00:00	1.25123	1.25173	1.25041	1.25101	10557	0	9
2017.07.26	08:00:00	1.25100	1.25181	1.25034	1.25122	14185	0	9
2017.07.26	12:00:00	1.25120	1.25275	1.25012	1.25255	16203	0	9
2017.07.26	16:00:00	1.25255	1.25433	1.24947	1.25107	22671	0	9
2017.07.26	20:00:00	1.25106	1.25214	1.24135	1.24481	27466	0	9
2017.07.27	00:00:00	1.24454	1.24579	1.24345	1.24500	6668	0	9
2017.07.27	04:00:00	1.24501	1.24550	1.24136	1.24201	9773	0	9
2017.07.27	08:00:00	1.24202	1.24581	1.24201	1.24440	15181	0	9
2017.07.27	12:00:00	1.24442	1.24956	1.24348	1.24834	18914	0	9
2017.07.27	16:00:00	1.24835	1.25459	1.24729	1.25210	27321	0	9
2017.07.27	20:00:00	1.25211	1.25761	1.25199	1.25547	17683	0	9
2017.07.28	00:00:00	1.25521	1.25660	1.25320	1.25490	8805	0	9
2017.07.28	04:00:00	1.25490	1.25659	1.25434	1.25591	9810	0	9
2017.07.28	08:00:00	1.25591	1.25670	1.25290	1.25484	15343	0	9
2017.07.28	12:00:00	1.25485	1.25519	1.24390	1.24657	22562	0	9
2017.07.28	16:00:00	1.24657	1.24735	1.24188	1.24406	28473	0	9
2017.07.28	20:00:00	1.24406	1.24473	1.24267	1.24304	14326	0	9
2017.07.31	00:00:00	1.24262	1.24864	1.24215	1.24786	9870	0	9
2017.07.31	04:00:00	1.24786	1.24802	1.24627	1.24698	8184	0	9
2017.07.31	08:00:00	1.24697	1.24821	1.24576	1.24756	13830	0	9
2017.07.31	12:00:00	1.24757	1.24880	1.24508	1.24813	17434	0	9
2017.07.31	16:00:00	1.24813	1.25287	1.24697	1.24876	24821	0	9
2017.07.31	20:00:00	1.24876	1.25031	1.24457	1.24778	17272	0	9
2017.08.01	00:00:00	1.24778	1.25122	1.24778	1.24976	6433	0	9
2017.08.01	04:00:00	1.24977	1.25046	1.24856	1.24914	11434	0	9
2017.08.01	08:00:00	1.24914	1.24975	1.24546	1.24630	14540	0	9
2017.08.01	12:00:00	1.24632	1.24935	1.24504	1.24799	16703	0	9
2017.08.01	16:00:00	1.24798	1.25468	1.24755	1.25326	28340	0	9
2017.08.01	20:00:00	1.25326	1.25533	1.25212	1.25478	13141	0	9
2017.08.02	00:00:00	1.25408	1.25572	1.25318	1.25424	7155	0	9
2017.08.02	04:00:00	1.25423	1.25854	1.25407	1.25786	9983	0	9
2017.08.02	08:00:00	1.25786	1.25888	1.25506	1.25532	12989	0	9
2017.08.02	12:00:00	1.25532	1.25750	1.25429	1.25671	16415	0	9
2017.08.02	16:00:00	1.25670	1.25925	1.25401	1.25449	26260	0	9
2017.08.02	20:00:00	1.25450	1.25757	1.25386	1.25715	12570	0	9
2017.08.03	00:00:00	1.25715	1.25847	1.25636	1.25841	5584	0	9
2017.08.03	04:00:00	1.25840	1.25958	1.25773	1.25907	6582	0	9
2017.08.03	08:00:00	1.25905	1.26180	1.25822	1.25990	11691	0	9
2017.08.03	12:00:00	1.25989	1.26125	1.25829	1.25916	20049	0	9
2017.08.03	16:00:00	1.25913	1.26035	1.25523	1.25662	26735	0	9
2017.08.03	20:00:00	1.25662	1.25885	1.25631	1.25885	12161	0	9
2017.08.04	00:00:00	1.25807	1.25885	1.25590	1.25678	4370	0	9
2017.08.04	04:00:00	1.25674	1.25825	1.25637	1.25700	10366	0	9
2017.08.04	08:00:00	1.25701	1.25772	1.25558	1.25703	11005	0	9
2017.08.04	12:00:00	1.25703	1.26379	1.25517	1.26307	17126	0	9
2017.08.04	16:00:00	1.26306	1.26677	1.26038	1.26576	29151	0	9
2017.08.04	20:00:00	1.26575	1.26617	1.26388	1.26494	11423	0	9
2017.08.07	00:00:00	1.26541	1.26566	1.26290	1.26344	9286	0	9
2017.08.07	04:00:00	1.26343	1.26422	1.26290	1.26388	7291	0	9
2017.08.07	08:00:00	1.26387	1.26798	1.26386	1.26763	10590	0	9
2017.08.07	12:00:00	1.26764	1.27003	1.26719	1.26992	13612	0	9
2017.08.07	16:00:00	1.26991	1.27142	1.26721	1.26796	18806	0	9
2017.08.07	20:00:00	1.26798	1.26856	1.26748	1.26780	6773	0	9
2017.08.08	00:00:00	1.26714	1.26804	1.26631	1.26671	4505	0	9
2017.08.08	04:00:00	1.26672	1.26718	1.26529	1.26648	6216	0	9
2017.08.08	08:00:00	1.26648	1.26707	1.26557	1.26660	9558	0	9
2017.08.08	12:00:00	1.26661	1.26893	1.26503	1.26779	15766	0	9
2017.08.08	16:00:00	1.26779	1.27051	1.26541	1.26751	28659	0	9
2017.08.08	20:00:00	1.26751	1.26780	1.26557	1.26663	14358	0	9
2017.08.09	00:00:00	1.26653	1.26960	1.26640	1.26935	7052	0	9
2017.08.09	04:00:00	1.26935	1.26978	1.26817	1.26868	11214	0	9
2017.08.09	08:00:00	1.26869	1.26948	1.26728	1.26748	15514	0	9
2017.08.09	12:00:00	1.26747	1.27076	1.26677	1.26950	18043	0	9
2017.08.09	16:00:00	1.26952	1.27210	1.26889	1.27026	29887	0	9
2017.08.09	20:00:00	1.27026	1.27079	1.26939	1.26988	11813	0	9
2017.08.10	00:00:00	1.27001	1.27009	1.26913	1.26940	4554	0	9
2017.08.10	04:00:00	1.26938	1.27181	1.26910	1.27159	8799	0	9
2017.08.10	08:00:00	1.27159	1.27342	1.27126	1.27234	14076	0	9
2017.08.10	12:00:00	1.27235	1.27324	1.26732	1.26737	17543	0	9
2017.08.10	16:00:00	1.26733	1.27286	1.26724	1.27196	33600	0	9
2017.08.10	20:00:00	1.27195	1.27447	1.27107	1.27431	15583	0	9
2017.08.11	00:00:00	1.27385	1.27463	1.27302	1.27374	5221	0	9
2017.08.11	04:00:00	1.27371	1.27524	1.27333	1.27416	9815	0	9
2017.08.11	08:00:00	1.27417	1.27447	1.27219	1.27243	15137	0	9
2017.08.11	12:00:00	1.27243	1.27383	1.26524	1.26824	22974	0	9
2017.08.11	16:00:00	1.26824	1.27137	1.26718	1.26844	29653	0	9
2017.08.11	20:00:00	1.26842	1.26861	1.26608	1.26724	16269	0	9
2017.08.14	00:00:00	1.26683	1.26854	1.26663	1.26792	6444	0	9
2017.08.14	04:00:00	1.26791	1.26828	1.26726	1.26799	6218	0	9
