<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2018.08.01	0.68104	0.68184	0.65429	0.66193	810401	0	8
2018.09.01	0.66126	0.66976	0.64994	0.66126	801516	0	8
2018.10.01	0.66078	0.66269	0.64228	0.65170	1182091	0	8
2018.11.01	0.65182	0.68855	0.65178	0.68794	1140458	0	8
2018.12.01	0.69153	0.69681	0.66898	0.67104	982722	0	8
2019.01.01	0.66860	0.69373	0.65773	0.69135	1046137	0	8
2019.02.01	0.69171	0.69403	0.67180	0.68056	887525	0	8
2019.03.01	0.68073	0.69369	0.67431	0.68032	985491	0	8
2019.04.01	0.68187	0.68358	0.65788	0.66734	745492	0	7
2019.05.01	0.66747	0.66766	0.64801	0.65323	889538	0	9
2019.06.01	0.65281	0.67195	0.64867	0.67150	873128	0	9
2019.07.01	0.67147	0.67902	0.65425	0.65573	682952	0	7
2019.08.01	0.65577	0.65890	0.62826	0.63083	1137965	0	7
2019.09.01	0.62957	0.64500	0.62489	0.62599	656354	0	7
2019.10.01	0.62599	0.64354	0.62034	0.64135	676079	0	6
2019.11.01	0.64137	0.64653	0.63160	0.64147	524331	0	6
2019.12.01	0.64297	0.67552	0.64237	0.67304	658408	0	6
2020.01.01	0.67216	0.67247	0.64531	0.64628	556381	0	6
2020.02.01	0.64671	0.65024	0.61910	0.62457	736568	0	5
2020.03.01	0.61966	0.64463	0.54686	0.59628	1606732	0	0
2020.04.01	0.59615	0.61757	0.58431	0.61244	1249317	0	0
2020.05.01	0.61244	0.62398	0.59210	0.62071	838238	0	0
2020.06.01	0.61914	0.65840	0.61853	0.64531	1204440	0	0
2020.07.01	0.64520	0.67151	0.64397	0.66264	745821	0	0
2020.08.01	0.66229	0.67629	0.64883	0.67321	703487	0	0
2020.09.01	0.67322	0.67974	0.65113	0.66102	807531	0	0
2020.10.01	0.66111	0.67240	0.65467	0.66121	680474	0	0
2020.11.01	0.66042	0.70509	0.65889	0.70106	802222	0	0
2020.12.01	0.70102	0.72409	0.70025	0.71939	930430	0	0
2021.01.01	0.71877	0.73153	0.70964	0.71811	1293427	0	0
2021.02.01	0.71551	0.74648	0.71349	0.72319	1370265	0	0
2021.03.01	0.72342	0.73067	0.69431	0.69832	1512665	0	0
2021.04.01	0.69830	0.72865	0.69455	0.71583	748896	0	0
2021.05.01	0.71719	0.73165	0.71153	0.72652	755178	0	0
2021.06.01	0.72644	0.72879	0.69246	0.69860	859137	0	0
2021.07.01	0.69844	0.71052	0.68807	0.69761	1032022	0	3
2021.08.01	0.69543	0.70883	0.68052	0.70441	846299	0	3
2021.09.01	0.70414	0.71700	0.68591	0.68985	830380	0	0
2021.10.01	0.68944	0.72181	0.68761	0.71651	810940	0	0
2021.11.01	0.71583	0.71975	0.67722	0.68221	902378	0	0
2021.12.01	0.68191	0.68673	0.67009	0.68400	790431	0	0
2022.01.01	0.68311	0.68902	0.65292	0.65750	843848	0	0
2022.02.01	0.65721	0.68093	0.65656	0.67723	942056	0	0
2022.03.01	0.67701	0.69984	0.67282	0.69332	1148522	0	0
2022.04.01	0.69284	0.70340	0.64510	0.64560	1035581	0	0
2022.05.01	0.64635	0.65680	0.62111	0.65144	1281027	0	0
2022.06.01	0.65128	0.65758	0.61962	0.62432	1251669	0	0
2022.07.01	0.62338	0.63286	0.60607	0.62902	1261798	0	0
2022.08.01	0.62711	0.64683	0.61018	0.61153	1012532	0	0
2022.09.01	0.61167	0.61611	0.55645	0.55939	1240159	0	0
2022.10.01	0.55955	0.58732	0.55120	0.58098	1440071	0	0
2022.11.01	0.58078	0.63132	0.57406	0.63032	1578510	0	0
2022.12.01	0.62934	0.65139	0.62306	0.63473	1443770	0	0
2023.01.01	0.63270	0.65300	0.61913	0.64393	1462556	0	0
2023.02.01	0.64385	0.65380	0.61309	0.61852	1186463	0	0
2023.03.01	0.61832	0.62976	0.60846	0.62549	1232810	0	0
2023.04.01	0.62544	0.63808	0.61113	0.61822	717482	0	0
2023.05.01	0.61684	0.63846	0.59851	0.60213	862449	0	0
2023.06.01	0.60185	0.62473	0.59903	0.61352	915797	0	0
2023.07.01	0.61129	0.64118	0.61129	0.62070	937283	0	0
2023.08.01	0.62055	0.62171	0.58859	0.59653	1003751	0	0
2023.09.01	0.59646	0.60487	0.58590	0.59967	657452	0	0
2023.10.01	0.59970	0.60555	0.57732	0.58018	733052	0	0
2023.11.01	0.58017	0.62082	0.57890	0.61526	699997	0	0
2023.12.01	0.61537	0.63692	0.60838	0.63172	931647	0	0
2024.01.01	0.63189	0.63232	0.60617	0.61159	1337251	0	0
2024.02.01	0.61163	0.62177	0.60380	0.60844	1090459	0	0
2024.03.01	0.60834	0.62165	0.59561	0.59768	684653	0	0
2024.04.01	0.59800	0.60823	0.58519	0.58866	668018	0	0
2024.05.01	0.58862	0.61697	0.58697	0.61419	563660	0	0
2024.06.01	0.61340	0.62216	0.60576	0.60904	606682	0	0
2024.07.01	0.61020	0.61533	0.58576	0.59487	612275	0	0
2024.08.01	0.59488	0.62983	0.58499	0.62481	789584	0	0
2024.09.01	0.62312	0.63785	0.61060	0.63462	778314	0	0
2024.10.01	0.63467	0.63481	0.59393	0.59771	805362	0	1
2024.11.01	0.59769	0.60372	0.57968	0.59126	887316	0	1
2024.12.01	0.59087	0.59152	0.55877	0.55888	742539	0	1
2025.01.01	0.55872	0.57228	0.55411	0.56350	824126	0	1
2025.02.01	0.55815	0.57725	0.55160	0.55961	726635	0	0
2025.03.01	0.55977	0.58307	0.55858	0.56771	838820	0	0
2025.04.01	0.56752	0.60279	0.54847	0.59320	1854883	0	0
2025.05.01	0.59237	0.60307	0.58455	0.59632	1147261	0	0
2025.06.01	0.59555	0.60978	0.58820	0.60938	1084346	0	0
2025.07.01	0.60812	0.61193	0.58870	0.58870	989150	0	0
2025.08.01	0.58827	0.59947	0.57990	0.58883	752023	0	0
2025.09.01	0.58821	0.60069	0.57540	0.57919	576430	0	1
2025.10.01	0.57927	0.58446	0.56823	0.57235	570100	0	1
2025.11.01	0.57187	0.57433	0.55775	0.57305	529479	0	0
2025.12.01	0.57253	0.58528	0.57106	0.57545	493420	0	0
2026.01.01	0.57582	0.57775	0.57510	0.57672	20265	0	2
