<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2019.02.03	1.30904	1.33283	1.30845	1.32728	245589	0	4
2019.02.10	1.32666	1.33395	1.31951	1.32457	212964	0	7
2019.02.17	1.32491	1.32804	1.31330	1.31345	230576	0	6
2019.02.24	1.31332	1.33057	1.31118	1.33057	336011	0	5
2019.03.03	1.32751	1.34666	1.32739	1.34166	283332	0	4
2019.03.10	1.34163	1.34391	1.32861	1.33368	266779	0	7
2019.03.17	1.33356	1.34285	1.32497	1.34270	336024	0	4
2019.03.24	1.34238	1.34500	1.33407	1.33498	308762	0	4
2019.03.31	1.33453	1.34020	1.32953	1.33768	262111	0	6
2019.04.07	1.33803	1.33951	1.32831	1.33256	244797	0	5
2019.04.14	1.33261	1.34021	1.32736	1.33887	239247	0	7
2019.04.21	1.33874	1.35209	1.33344	1.34540	245737	0	5
2019.04.28	1.34540	1.34890	1.33760	1.34194	244787	0	5
2019.05.05	1.34540	1.35045	1.33795	1.34129	292911	0	4
2019.05.12	1.34181	1.35125	1.33996	1.34644	250417	0	6
2019.05.19	1.34391	1.35017	1.33564	1.34400	260260	0	6
2019.05.26	1.34375	1.35639	1.34285	1.35146	257737	0	4
2019.06.02	1.35188	1.35267	1.32613	1.32651	301497	0	5
2019.06.09	1.32398	1.34218	1.32389	1.34085	237452	0	4
2019.06.16	1.34062	1.34316	1.31503	1.32222	272766	0	5
2019.06.23	1.32120	1.32157	1.30587	1.30878	231412	0	4
2019.06.30	1.30810	1.31443	1.30367	1.30746	197791	0	1
2019.07.07	1.30661	1.31438	1.30179	1.30273	204132	0	1
2019.07.14	1.30266	1.31096	1.30160	1.30565	203353	0	1
2019.07.21	1.30594	1.31991	1.30403	1.31639	172449	0	1
2019.07.28	1.31597	1.32659	1.31053	1.31996	247461	0	1
2019.08.04	1.32102	1.33444	1.31773	1.32113	356176	0	1
2019.08.11	1.31961	1.33388	1.31844	1.32707	340359	0	1
2019.08.18	1.32598	1.33455	1.32507	1.32841	278992	0	1
2019.08.25	1.32918	1.33331	1.32250	1.33046	358520	0	0
