<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.04.09	16:00:00	1.10756	1.10813	1.10130	1.10196	26988	0	8
2025.04.09	20:00:00	1.10199	1.10626	1.09130	1.09453	30874	0	8
2025.04.10	00:00:00	1.09449	1.09860	1.09425	1.09858	14854	0	8
2025.04.10	04:00:00	1.09857	1.09887	1.09608	1.09821	17355	0	8
2025.04.10	08:00:00	1.09822	1.10474	1.09624	1.10369	25385	0	8
2025.04.10	12:00:00	1.10370	1.11313	1.10330	1.10968	27458	0	8
2025.04.10	16:00:00	1.10974	1.12284	1.10904	1.11965	32002	0	8
2025.04.10	20:00:00	1.11965	1.12409	1.11583	1.11941	22120	0	8
2025.04.11	00:00:00	1.11978	1.13837	1.11806	1.13096	18107	0	8
2025.04.11	04:00:00	1.13096	1.13539	1.12758	1.13220	22244	0	8
2025.04.11	08:00:00	1.13216	1.14736	1.12464	1.14269	30307	0	8
2025.04.11	12:00:00	1.14269	1.14269	1.13197	1.13949	29256	0	8
2025.04.11	16:00:00	1.13949	1.14118	1.12760	1.13054	33096	0	8
2025.04.11	20:00:00	1.13053	1.13604	1.12822	1.13590	18035	0	8
2025.04.14	00:00:00	1.13103	1.13701	1.13096	1.13650	14459	0	8
2025.04.14	04:00:00	1.13652	1.14083	1.13573	1.13671	15299	0	8
2025.04.14	08:00:00	1.13671	1.14242	1.13526	1.13872	22923	0	8
2025.04.14	12:00:00	1.13871	1.14074	1.13342	1.13384	21115	0	8
2025.04.14	16:00:00	1.13386	1.13813	1.12953	1.13302	24778	0	8
2025.04.14	20:00:00	1.13302	1.13692	1.13281	1.13484	12006	0	8
2025.04.15	00:00:00	1.13493	1.13609	1.13169	1.13283	8117	0	8
2025.04.15	04:00:00	1.13282	1.13627	1.13154	1.13564	11348	0	8
2025.04.15	08:00:00	1.13563	1.13784	1.13203	1.13462	19146	0	8
2025.04.15	12:00:00	1.13458	1.13555	1.13083	1.13123	20029	0	8
2025.04.15	16:00:00	1.13118	1.13289	1.12635	1.12739	24512	0	8
2025.04.15	20:00:00	1.12739	1.12892	1.12660	1.12800	9965	0	8
2025.04.16	00:00:00	1.12795	1.13212	1.12768	1.13165	9996	0	8
2025.04.16	04:00:00	1.13165	1.13474	1.13160	1.13457	12794	0	8
2025.04.16	08:00:00	1.13457	1.13917	1.13378	1.13690	21365	0	8
2025.04.16	12:00:00	1.13686	1.13771	1.13402	1.13511	22707	0	8
2025.04.16	16:00:00	1.13513	1.13864	1.13491	1.13744	22141	0	8
2025.04.16	20:00:00	1.13743	1.14123	1.13589	1.13970	16296	0	8
2025.04.17	00:00:00	1.13919	1.14087	1.13646	1.13676	9121	0	8
2025.04.17	04:00:00	1.13664	1.13813	1.13549	1.13617	12611	0	8
2025.04.17	08:00:00	1.13617	1.13881	1.13431	1.13781	17894	0	8
2025.04.17	12:00:00	1.13778	1.13803	1.13352	1.13558	20593	0	8
2025.04.17	16:00:00	1.13560	1.13852	1.13382	1.13501	24301	0	8
2025.04.17	20:00:00	1.13501	1.13762	1.13405	1.13609	11024	0	8
2025.04.18	00:00:00	1.13608	1.13848	1.13519	1.13737	8658	0	2
2025.04.18	04:00:00	1.13737	1.13785	1.13676	1.13689	14353	0	2
2025.04.18	08:00:00	1.13688	1.13754	1.13553	1.13708	16992	0	8
2025.04.18	12:00:00	1.13705	1.13861	1.13667	1.13817	18674	0	8
2025.04.18	16:00:00	1.13817	1.13967	1.13755	1.13940	13454	0	8
2025.04.18	20:00:00	1.13940	1.13960	1.13863	1.13898	7261	0	8
2025.04.21	00:00:00	1.13964	1.14856	1.13844	1.14658	13066	0	1
2025.04.21	04:00:00	1.14659	1.15307	1.14645	1.15170	14704	0	8
2025.04.21	08:00:00	1.15170	1.15668	1.15043	1.15577	16712	0	8
2025.04.21	12:00:00	1.15577	1.15727	1.15127	1.15421	16345	0	8
2025.04.21	16:00:00	1.15419	1.15424	1.14811	1.15090	18553	0	8
