<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2018.01.29	1351.03	1352.39	1337.57	1340.32	177086	67936216	15
2018.01.30	1341.30	1348.90	1334.44	1338.59	207310	82011687	15
2018.01.31	1337.42	1347.57	1332.75	1344.94	214777	88172430	15
2018.02.01	1343.39	1350.97	1337.24	1348.39	211212	83808978	5
2018.02.02	1347.81	1350.06	1327.43	1332.57	233006	90739932	13
2018.02.05	1331.64	1341.59	1328.99	1339.56	249575	101473731	12
2018.02.06	1338.91	1346.08	1320.18	1324.40	352486	123614560	12
2018.02.07	1324.64	1332.30	1311.38	1318.29	259360	103829136	12
2018.02.08	1317.34	1322.02	1307.04	1318.34	286441	112081828	12
2018.02.09	1319.11	1322.63	1311.12	1315.64	294243	112165860	14
2018.02.12	1315.38	1326.69	1315.13	1322.86	145037	0	14
2018.02.13	1323.63	1331.02	1321.59	1328.99	156092	0	14
2018.02.14	1329.72	1355.50	1317.30	1350.14	193377	0	14
2018.02.15	1350.64	1357.07	1348.53	1353.07	175472	0	14
2018.02.16	1353.79	1361.69	1344.71	1347.43	166978	0	14
2018.02.19	1349.69	1351.34	1345.78	1346.60	87111	0	14
2018.02.20	1347.90	1348.09	1328.44	1329.33	141385	0	0
2018.02.21	1329.49	1336.22	1322.14	1324.37	158486	0	14
2018.02.22	1324.39	1332.07	1320.93	1331.85	148422	0	14
2018.02.23	1331.78	1332.13	1325.78	1328.78	120542	0	14
2018.02.26	1329.83	1341.00	1326.65	1332.93	137233	0	14
2018.02.27	1333.30	1336.70	1313.41	1318.29	156960	0	14
2018.02.28	1318.39	1322.49	1315.59	1318.08	143439	0	14
2018.03.01	1319.02	1321.07	1302.76	1317.16	191255	0	14
2018.03.02	1316.47	1325.42	1315.20	1322.12	162142	0	14
2018.03.05	1323.71	1327.73	1317.53	1319.88	175312	0	14
2018.03.06	1320.55	1338.46	1320.21	1334.30	187973	0	14
2018.03.07	1339.55	1340.37	1322.20	1325.35	206718	0	14
2018.03.08	1325.64	1329.00	1318.87	1322.14	183100	0	14
2018.03.09	1321.32	1325.14	1312.83	1323.36	181330	0	14
2018.03.12	1322.86	1324.13	1315.04	1322.70	117427	0	14
2018.03.13	1323.54	1328.28	1313.73	1326.31	152139	0	14
2018.03.14	1325.85	1330.01	1321.46	1324.74	143936	0	14
2018.03.15	1323.80	1327.88	1314.93	1316.44	131712	0	14
2018.03.16	1315.92	1321.72	1309.60	1313.47	122528	0	14
2018.03.19	1313.14	1319.58	1307.76	1317.02	128966	0	14
2018.03.20	1317.30	1318.24	1307.17	1311.06	120441	0	14
2018.03.21	1311.54	1336.60	1309.79	1331.80	146322	0	14
2018.03.22	1331.83	1334.86	1324.77	1328.61	167242	0	14
2018.03.23	1330.61	1350.20	1330.61	1347.51	174572	0	14
2018.03.26	1348.15	1355.87	1343.46	1353.44	136353	0	14
2018.03.27	1352.90	1356.84	1339.84	1344.59	143930	0	14
2018.03.28	1345.61	1346.99	1323.44	1324.83	175573	0	14
2018.03.29	1324.36	1328.30	1321.21	1325.04	144155	0	14
2018.04.02	1325.80	1344.84	1324.81	1341.04	139842	0	14
2018.04.03	1340.61	1342.45	1328.88	1332.54	162340	0	14
2018.04.04	1332.58	1348.22	1331.49	1333.24	177158	0	14
2018.04.05	1333.10	1334.85	1322.72	1326.37	144548	0	14
2018.04.06	1327.25	1335.42	1319.50	1332.69	191077	0	14
2018.04.09	1333.49	1337.95	1326.85	1336.06	152343	0	14
2018.04.10	1336.61	1342.53	1331.06	1339.08	167225	0	14
2018.04.11	1339.54	1365.20	1339.49	1353.08	184524	0	14
2018.04.12	1352.57	1353.15	1333.71	1334.87	179163	0	14
2018.04.13	1335.54	1347.10	1333.05	1345.07	155453	0	14
2018.04.16	1342.69	1350.48	1340.11	1345.59	141294	0	14
2018.04.17	1345.89	1349.36	1337.65	1347.17	141939	0	14
2018.04.18	1347.12	1355.67	1342.27	1349.21	148681	0	14
2018.04.19	1349.17	1354.65	1340.93	1345.70	167626	0	14
2018.04.20	1345.68	1346.15	1334.94	1335.44	137570	0	14
2018.04.23	1334.69	1335.43	1322.11	1324.76	142291	0	14
2018.04.24	1324.78	1332.64	1322.11	1330.77	150264	0	14
2018.04.25	1330.06	1332.03	1318.76	1322.88	132330	0	14
2018.04.26	1322.09	1326.57	1315.26	1317.01	137917	0	14
2018.04.27	1317.36	1325.19	1315.37	1322.91	124480	0	14
2018.04.30	1322.78	1324.88	1310.18	1314.98	119515	0	14
2018.05.01	1316.11	1316.32	1301.74	1304.00	121525	0	14
