<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2016.11.15	0.71152	0.71434	0.70700	0.70959	123735	109647700000	18
2016.11.16	0.70968	0.71133	0.70343	0.70687	119999	113014915000	0
2016.11.17	0.70682	0.71092	0.70121	0.70233	135573	139831186000	21
2016.11.18	0.70233	0.70597	0.69838	0.69838	129842	123452881000	21
2016.11.21	0.69900	0.70762	0.69832	0.70610	123766	122933669000	0
2016.11.22	0.70586	0.70847	0.70308	0.70598	114953	104055221000	0
2016.11.23	0.70588	0.70786	0.69932	0.70011	108715	104909503000	0
2016.11.24	0.70021	0.70102	0.69701	0.69965	94730	83568410000	0
2016.11.25	0.69959	0.70612	0.69830	0.70396	103694	85294839000	0
2016.11.28	0.70402	0.71007	0.70320	0.70736	106973	94998972000	21
2016.11.29	0.70707	0.71311	0.70649	0.71256	112320	100787528000	0
2016.11.30	0.71253	0.71687	0.70689	0.70808	129323	125143047000	0
2016.12.01	0.70792	0.71040	0.70423	0.70874	99643	84381386000	21
2016.12.02	0.70869	0.71475	0.70818	0.71300	84642	69504184000	0
2016.12.05	0.71075	0.71559	0.70682	0.71402	106297	81807167000	21
2016.12.06	0.71356	0.71598	0.70928	0.71185	82546	66855937000	0
2016.12.07	0.71180	0.71665	0.71002	0.71614	67237	61971285000	0
2016.12.08	0.71603	0.72216	0.71453	0.71719	98446	65496987000	0
2016.12.09	0.71712	0.71878	0.71243	0.71330	72966	41344604000	19
2016.12.12	0.71222	0.72061	0.71137	0.71924	91040	57153005000	0
2016.12.13	0.71852	0.72314	0.71792	0.72009	98354	66111084000	21
2016.12.14	0.71995	0.72376	0.71038	0.71158	118842	72197244000	0
2016.12.15	0.71137	0.71214	0.70090	0.70360	147220	90462574000	0
2016.12.16	0.70335	0.70491	0.69298	0.69410	108742	67746607000	0
2016.12.19	0.69611	0.69880	0.69248	0.69270	101194	69816098000	0
2016.12.20	0.69280	0.69317	0.68816	0.69152	84254	57733042000	0
2016.12.21	0.69131	0.69464	0.68867	0.68958	86120	60224623000	0
2016.12.22	0.68960	0.69244	0.68870	0.69000	86678	58112199000	0
2016.12.23	0.68976	0.69115	0.68610	0.68747	52233	31334671000	0
2016.12.26	0.68877	0.69263	0.68201	0.68939	10408	9901020000	0
2016.12.27	0.68931	0.69033	0.68777	0.68895	53236	41067986000	21
2016.12.28	0.68838	0.69294	0.68782	0.69169	68499	48280078000	0
2016.12.29	0.69153	0.69695	0.69110	0.69599	90458	67151831000	0
2016.12.30	0.69590	0.69777	0.68993	0.68993	96694	62711271000	0
2017.01.02	0.69162	0.69501	0.68915	0.69076	50421	47216850000	21
2017.01.03	0.69171	0.69735	0.68838	0.69156	99416	81655962000	21
2017.01.04	0.69157	0.69738	0.68890	0.69641	117860	85372411000	0
2017.01.05	0.69652	0.70356	0.69513	0.70227	148317	106213528000	0
2017.01.06	0.70221	0.70423	0.69530	0.69564	123492	98862991000	21
2017.01.09	0.69602	0.70313	0.69479	0.70144	102873	87480882000	21
2017.01.10	0.70141	0.70467	0.69576	0.69869	120344	88700932000	21
2017.01.11	0.69854	0.70867	0.69600	0.70547	148165	110187363000	21
2017.01.12	0.70494	0.71434	0.70450	0.70932	135379	102243578000	0
2017.01.13	0.70840	0.71383	0.70701	0.71278	132532	93429730000	21
2017.01.16	0.71035	0.71469	0.70752	0.70975	80384	64592412000	0
2017.01.17	0.70975	0.72186	0.70880	0.72102	140917	102479310000	0
2017.01.18	0.72085	0.72148	0.71209	0.71227	109963	79168680000	0
2017.01.19	0.71201	0.71995	0.71159	0.71850	144398	114033235000	0
2017.01.20	0.71897	0.72241	0.71281	0.71676	142572	116892163000	0
2017.01.23	0.71591	0.72371	0.71533	0.72312	122311	98994833000	21
2017.01.24	0.72322	0.72759	0.72077	0.72469	107851	79284988000	0
2017.01.25	0.72441	0.73060	0.72226	0.72961	114202	83858412000	0
2017.01.26	0.72951	0.73110	0.72213	0.72425	105561	80307320000	0
2017.01.27	0.72301	0.72836	0.72271	0.72580	104291	79577589000	0
2017.01.30	0.72687	0.72949	0.72354	0.72824	108499	96445809000	21
2017.01.31	0.72791	0.73490	0.72691	0.73084	124167	98672060000	0
2017.02.01	0.73078	0.73091	0.72380	0.72778	111119	82816476000	0
2017.02.02	0.72772	0.73364	0.72416	0.72844	120837	92497083000	21
2017.02.03	0.72837	0.73297	0.72404	0.72947	110345	82199573000	0
2017.02.06	0.73041	0.73260	0.72840	0.73192	98424	87500843000	21
2017.02.07	0.73181	0.73748	0.72777	0.72997	103213	81752321000	0
2017.02.08	0.72992	0.73324	0.72436	0.72632	112185	91479873000	0
2017.02.09	0.72612	0.72630	0.71721	0.71829	101185	79497536000	21
2017.02.10	0.71825	0.72090	0.71701	0.71761	96383	82039782000	21
2017.02.13	0.71984	0.72174	0.71551	0.71736	82705	70821526000	0
2017.02.14	0.71697	0.71967	0.71333	0.71660	101759	80791674000	0
